gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,bkvlps,capx,ceql,csho,dltt,dt,dvp,ebitda,emp,lct,lt,ni,ppegt,pstkl,revt,seq,teq,xad,xrd,cik,costat,dvpsp_f,mkvalt,prcc_f,gsector,naics,ipodate
002111,2019-09-30,2019,INDL,C,D,STD,BDX,075887109,BECTON DICKINSON & CO,USD,9,6664.0000,51765.0000,68.8023,957.0000,18606.0000,270.4270,18081.0000,19380.0000,151.0000,5024.0000,70.0930,5655.0000,30684.0000,1233.0000,11128.0000,2475.0000,17290.0000,21081.0000,21081.0000,,1062.0000,0000010795,A,3.0800,68407.2139,252.9600,35,339112,1987-01-01
002136,2010-12-31,2010,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,22348.0000,220005.0000,13.6430,16458.0000,38569.0000,2827.0230,45252.0000,52794.0000,0.0000,34919.0000,194.4000,30597.0000,133093.0000,2549.0000,211655.0000,0.0000,106800.0000,38569.0000,86912.0000,2451.0000,,0000732712,A,1.9125,101150.8829,35.7800,50,517312,
002136,2011-12-31,2011,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,30939.0000,230461.0000,12.6922,16244.0000,35970.0000,2834.0160,50303.0000,53218.0000,0.0000,29376.0000,193.9000,30761.0000,144553.0000,2404.0000,215626.0000,0.0000,110875.0000,35970.0000,85908.0000,2523.0000,,0000732712,A,1.9625,113700.7219,40.1200,50,517312,
002136,2012-12-31,2012,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,21235.0000,225222.0000,11.5992,16175.0000,33157.0000,2858.5690,47618.0000,51487.0000,0.0000,30599.0000,183.4000,26956.0000,139689.0000,875.0000,209575.0000,0.0000,115846.0000,33157.0000,85533.0000,2381.0000,,0000732712,A,2.0150,123690.2806,43.2700,50,517312,
002136,2013-12-31,2013,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,70994.0000,274098.0000,13.5695,16604.0000,38836.0000,2862.0000,89658.0000,93144.0000,0.0000,48574.0000,176.8000,27050.0000,178682.0000,11497.0000,220865.0000,0.0000,120550.0000,38836.0000,95416.0000,2438.0000,,0000732712,A,2.0750,140638.6800,49.1400,50,517312,
002136,2014-12-31,2014,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,29623.0000,232708.0000,2.9598,17191.0000,12298.0000,4154.9640,110536.0000,112933.0000,0.0000,36132.0000,177.3000,28064.0000,219032.0000,9625.0000,230508.0000,0.0000,127079.0000,12298.0000,13676.0000,2526.0000,,0000732712,A,2.1400,194369.2159,46.7800,50,517312,
002136,2015-12-31,2015,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,22280.0000,244640.0000,4.0332,17775.0000,16428.0000,4073.1750,103705.0000,110030.0000,0.0000,49077.0000,177.7000,35052.0000,226798.0000,17879.0000,220163.0000,0.0000,131620.0000,16428.0000,17842.0000,2749.0000,,0000732712,A,2.2150,188262.1485,46.2200,50,517312,
002136,2016-12-31,2016,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,26395.0000,244180.0000,5.5251,17059.0000,22524.0000,4076.6840,105433.0000,107910.0000,0.0000,41980.0000,160.9000,30340.0000,220148.0000,13127.0000,232215.0000,0.0000,125980.0000,22524.0000,24032.0000,2744.0000,,0000732712,A,2.2725,217613.3919,53.3800,50,517312,
002136,2017-12-31,2017,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,29913.0000,257143.0000,10.5641,17247.0000,43096.0000,4079.4760,113642.0000,116945.0000,0.0000,43936.0000,155.4000,33037.0000,212456.0000,30101.0000,246498.0000,0.0000,126034.0000,43096.0000,44687.0000,2643.0000,,0000732712,A,2.3225,215926.6647,52.9300,50,517312,
002136,2018-12-31,2018,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,34636.0000,264829.0000,12.8617,16658.0000,53145.0000,4132.0330,105873.0000,112913.0000,0.0000,47171.0000,144.5000,37930.0000,210119.0000,15528.0000,252835.0000,0.0000,130863.0000,53145.0000,54710.0000,2682.0000,,0000732712,A,2.3725,232302.8953,56.2200,50,517312,
002136,2019-12-31,2019,INDL,C,D,STD,VZ,92343V104,VERIZON COMMUNICATIONS INC,USD,12,37473.0000,291727.0000,14.8447,17939.0000,61395.0000,4135.8280,119105.0000,133143.0000,0.0000,46985.0000,135.0000,44868.0000,228892.0000,19265.0000,288428.0000,0.0000,131868.0000,61395.0000,62835.0000,3071.0000,,0000732712,A,2.4225,253939.8392,61.4000,50,517312,
002176,2010-12-31,2010,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,372229.0000,,,,,48784.0000,,0.0000,,260.5190,,209295.0000,,116990.0000,,135256.0000,157318.0000,162934.0000,,,0001067983,A,0.0000,,80.1100,40,999977,
002176,2010-12-31,2010,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,372229.0000,63.6353,5980.0000,157318.0000,2472.1800,50466.0000,56892.0000,0.0000,24731.0000,260.5190,,209295.0000,12967.0000,116990.0000,0.0000,135028.0000,157318.0000,162934.0000,,,0001067983,A,0.0000,,80.1100,40,999977,
002176,2011-12-31,2011,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,392647.0000,,,,,51272.0000,,0.0000,,271.0000,,223686.0000,,126545.0000,,143688.0000,164850.0000,168961.0000,,,0001067983,A,0.0000,189192.9109,76.3000,40,999977,
002176,2011-12-31,2011,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,392647.0000,66.5735,8191.0000,164850.0000,2476.2090,51272.0000,58894.0000,0.0000,22543.0000,270.8580,,223686.0000,10254.0000,126545.0000,0.0000,143570.0000,164850.0000,168961.0000,,,0001067983,A,0.0000,189192.9109,76.3000,40,999977,
002176,2012-12-31,2012,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,427452.0000,,,,,52225.0000,,0.0000,,288.4620,,235864.0000,,137264.0000,,162463.0000,187647.0000,191588.0000,,,0001067983,A,0.0000,220625.7545,89.7000,40,999977,
002176,2012-12-31,2012,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,427452.0000,76.1425,9775.0000,187647.0000,2464.4180,52225.0000,61320.0000,0.0000,29927.0000,288.4620,,235864.0000,14824.0000,137264.0000,0.0000,162264.0000,187647.0000,191588.0000,,,0001067983,A,0.0000,220625.7545,89.7000,40,999977,
002176,2013-12-31,2013,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,484931.0000,,,,,66539.0000,,0.0000,,301.7450,,260446.0000,,159261.0000,,182150.0000,221890.0000,224485.0000,,,0001067983,A,0.0000,292404.7315,118.5600,40,999977,
002176,2013-12-31,2013,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,484931.0000,89.9822,11087.0000,221890.0000,2465.9310,66539.0000,71275.0000,0.0000,38252.0000,301.7450,,260446.0000,19476.0000,159261.0000,0.0000,182297.0000,221890.0000,224485.0000,,,0001067983,A,0.0000,292404.7315,118.5600,40,999977,
002176,2014-12-31,2014,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,526186.0000,,,,,72765.0000,,0.0000,,315.9990,,283159.0000,,179426.0000,,194673.0000,240170.0000,243027.0000,,,0001067983,A,0.0000,,150.1500,40,999977,
002176,2014-12-31,2014,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,526186.0000,97.4572,15185.0000,240170.0000,2464.3640,72765.0000,79370.0000,0.0000,38761.0000,315.9990,,283159.0000,19872.0000,179426.0000,0.0000,194706.0000,240170.0000,243027.0000,,,0001067983,A,0.0000,,150.1500,40,999977,
002176,2015-12-31,2015,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,552257.0000,,,,,77472.0000,,0.0000,,361.2700,,293630.0000,,190972.0000,,210821.0000,255550.0000,258627.0000,,,0001067983,A,0.0000,,132.0400,40,999977,
002176,2015-12-31,2015,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,552257.0000,103.6676,16082.0000,255550.0000,2465.0900,77472.0000,82300.0000,0.0000,46362.0000,361.2700,,293630.0000,24083.0000,190972.0000,0.0000,210943.0000,255550.0000,258627.0000,,,0001067983,A,0.0000,,132.0400,40,999977,
002176,2016-12-31,2016,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,620854.0000,,,,,91388.0000,,0.0000,,367.6710,,334495.0000,,202991.0000,,224527.0000,283001.0000,286359.0000,,,0001067983,A,0.0000,,162.9800,40,999977,
002176,2016-12-31,2016,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,620854.0000,114.7388,12954.0000,283001.0000,2466.4810,91388.0000,97681.0000,0.0000,45251.0000,367.6710,,334495.0000,24074.0000,202991.0000,0.0000,223604.0000,283001.0000,286359.0000,,,0001067983,A,0.0000,,162.9800,40,999977,
002176,2017-12-31,2017,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,702095.0000,,,,,84526.0000,,0.0000,,377.2910,,350141.0000,,214248.0000,,245075.0000,348296.0000,351954.0000,,,0001067983,A,0.0000,,198.2200,40,999977,
002176,2017-12-31,2017,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,702095.0000,141.1666,11708.0000,348296.0000,2467.2690,84526.0000,96267.0000,0.0000,35482.0000,377.2910,,350141.0000,44940.0000,214248.0000,0.0000,242137.0000,348296.0000,351954.0000,,,0001067983,A,0.0000,,198.2200,40,999977,
002176,2018-12-31,2018,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,707794.0000,,,,,85278.0000,,0.0000,,389.3730,,355294.0000,,229879.0000,,223215.0000,348703.0000,352500.0000,,,0001067983,A,0.0000,502273.8156,204.1800,40,999977,
002176,2018-12-31,2018,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,707794.0000,141.6689,14537.0000,348703.0000,2461.3940,85278.0000,93117.0000,0.0000,19800.0000,389.3730,,355294.0000,4021.0000,229879.0000,0.0000,225382.0000,348703.0000,352500.0000,,,0001067983,A,0.0000,502273.8156,204.1800,40,999977,
002176,2019-12-31,2019,FS,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,817729.0000,,,,,98830.0000,,0.0000,,391.5390,,389166.0000,,248841.0000,,328399.0000,424791.0000,428563.0000,,,0001067983,A,0.0000,,226.5000,40,999977,
002176,2019-12-31,2019,INDL,C,D,STD,BRK.B,084670702,BERKSHIRE HATHAWAY,USD,12,,817729.0000,174.2777,15979.0000,424791.0000,2437.4370,98830.0000,104564.0000,0.0000,115545.0000,391.5390,,389166.0000,81417.0000,248841.0000,0.0000,327223.0000,424791.0000,428563.0000,,,0001067983,A,0.0000,,226.5000,40,999977,
002184,2010-02-28,2009,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,2,10566.0000,18302.0000,15.0902,615.0000,6320.0000,418.8150,1104.0000,1139.0000,0.0000,3231.0000,180.0000,8978.0000,11338.0000,1317.0000,7453.0000,0.0000,49694.0000,6320.0000,6964.0000,740.0000,,0000764478,A,0.5600,15286.7475,36.5000,25,449210,
002184,2011-02-28,2010,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,2,10473.0000,17849.0000,16.8165,744.0000,6602.0000,392.5900,711.0000,1152.0000,0.0000,3328.0000,180.0000,8663.0000,10557.0000,1277.0000,7905.0000,0.0000,50272.0000,6602.0000,7292.0000,901.0000,,0000764478,A,0.5800,12657.1016,32.2400,25,449210,
002184,2012-02-29,2011,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,2,10297.0000,16005.0000,10.9695,766.0000,3745.0000,341.4000,1685.0000,1728.0000,0.0000,3290.0000,167.0000,8855.0000,11639.0000,-1231.0000,8252.0000,0.0000,50705.0000,3745.0000,4366.0000,995.0000,,0000764478,A,0.6200,8432.5800,24.7000,25,449210,
002184,2013-01-31,2012,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,12047.0000,16787.0000,9.0488,705.0000,3061.0000,338.2760,1153.0000,1700.0000,0.0000,2144.0000,165.0000,10810.0000,13072.0000,-441.0000,8375.0000,0.0000,45085.0000,3061.0000,3715.0000,913.0000,0.0000,0000764478,A,0.6600,5500.3678,16.2600,25,449210,
002184,2014-01-31,2013,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,10485.0000,14013.0000,11.4953,547.0000,3986.0000,346.7510,1612.0000,1657.0000,0.0000,1786.0000,140.0000,7436.0000,10024.0000,532.0000,7575.0000,0.0000,42410.0000,3986.0000,3989.0000,775.0000,0.0000,0000764478,A,0.6800,8162.5185,23.5400,25,449210,
002184,2015-01-31,2014,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,11729.0000,15256.0000,14.2118,561.0000,4995.0000,351.4680,1580.0000,1621.0000,0.0000,2111.0000,125.0000,7777.0000,10256.0000,1233.0000,7660.0000,0.0000,40339.0000,4995.0000,5000.0000,711.0000,0.0000,0000764478,A,0.7200,12371.6736,35.2000,25,449210,
002184,2016-01-31,2015,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,9886.0000,13519.0000,13.5216,649.0000,4378.0000,323.7790,1339.0000,1734.0000,0.0000,2162.0000,125.0000,6925.0000,9141.0000,897.0000,8107.0000,0.0000,39528.0000,4378.0000,4378.0000,742.0000,0.0000,0000764478,A,1.4300,9043.1475,27.9300,25,449210,
002184,2017-01-31,2016,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,10516.0000,13856.0000,15.1362,582.0000,4709.0000,311.1080,1321.0000,1365.0000,0.0000,2387.0000,125.0000,7122.0000,9147.0000,1228.0000,8143.0000,0.0000,39403.0000,4709.0000,4709.0000,743.0000,0.0000,0000764478,A,1.5700,13850.5282,44.5200,25,449210,
002184,2018-01-31,2017,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,9829.0000,13049.0000,12.7638,688.0000,3612.0000,282.9880,811.0000,1355.0000,0.0000,2636.0000,125.0000,7817.0000,9437.0000,1000.0000,8700.0000,0.0000,42151.0000,3612.0000,3612.0000,776.0000,0.0000,0000764478,A,1.3600,20675.1033,73.0600,25,449210,
002184,2019-01-31,2018,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,8870.0000,12901.0000,12.4425,819.0000,3306.0000,265.7030,1332.0000,1388.0000,0.0000,2736.0000,125.0000,7513.0000,9595.0000,1464.0000,9200.0000,0.0000,42879.0000,3306.0000,3306.0000,777.0000,0.0000,0000764478,A,1.8000,15740.2457,59.2400,25,449210,
002184,2020-01-31,2019,INDL,C,D,STD,BBY,086516101,BEST BUY CO INC,USD,1,8857.0000,15591.0000,13.5637,743.0000,3479.0000,256.4940,3395.0000,4069.0000,0.0000,2865.0000,125.0000,8060.0000,12112.0000,1541.0000,11937.0000,0.0000,43638.0000,3479.0000,3479.0000,840.0000,0.0000,0000764478,A,2.0000,21722.4769,84.6900,25,449210,
