PCOMMFEES,PEXECDIRPD,PDIRPENSN,ANNDIRRET,DIRMTGFEE,NUMMTGS,DIRSTK,DIRSTKAD,DIROPT,DIROPTAD,SALES,SALECHG,SALE3LS,SALE5LS,OIBD,OIBDCHG,OIBD3LS,OIBD5LS,PRETAX,NIBEX,NI,NICHG,NI3LS,NI5LS,NIAC,EPSEX,EPSEXCHG,EPSEX3LS,EPSEX5LS,EPSIN,EPSINCHG,COMMEQ,SEQ,ROEPER,ROEAVG,ASSETS,ASSETCHG,ROA,MKTVAL,DIVYIELD,PRCCF,PRCC,SHRSOUT,TRS1YR,TRS3YR,TRS5YR,EMPL,AJEX,BS_VOLATILITY,BS_YIELD,SRCDATE,GVKEY,YEAR,FYR,NAICS,CONAME,CUSIP,TICKER,SIC
1,0,0,33,1,6,0.876,0,,0,5681,-13.885,-3.214,1.563,304,-34.764,-15.17,-3.163,-129,-102,-102,,,,-102,-2.66,,,,-2.66,,1025,1025,-9.951,-8.64,4335,-3.667,-2.353,1591.741,3.114,38.54,38.54,9.625,4.818,5.922,-0.903,24.9,4,0.454,2.863,2002-03-01,003650,2001,12,,CUMMINS INC,23102110,CMI,3510
1,0,0,42,1,6,1.235,0,,0,5853,3.028,-4.113,0.798,327,7.566,-18.766,-5.504,57,79,82,,-20.962,-17.916,82,2.06,,-20.885,-17.981,2.13,,841,841,9.394,8.467,4837,11.58,1.633,1167.395,4.266,28.13,28.13,9.75,-24.424,-13.633,-11.173,23.7,4,0.469,2.868,2003-08-18,003650,2002,12,,CUMMINS INC,23102110,CMI,3510
1,0,0,42,1,5,1.11,0,,0,6296,7.569,-1.545,0.096,276,-15.596,-16.02,-11.134,80,54,50,-39.024,88.988,,50,1.37,-33.495,89.917,,1.28,-39.906,949,949,5.69,6.034,5126,5.975,1.053,2070.162,2.452,48.94,48.94,10.1,79.921,12.538,10.074,24.2,4,0.455,3.514,2004-03-01,003650,2003,12,,CUMMINS INC,23102110,CMI,3510
1,0,0,47,1,5,0,0,,0,8438,34.022,14.096,4.913,668,142.029,30.007,1.833,432,350,350,600,,16.947,350,8.3,505.839,,14.815,8.3,548.438,1401,1401,24.982,29.787,6527,27.331,5.362,3813.869,1.432,83.79,83.79,10.95,74.564,33.395,15.137,28.1,4,0.39,3.277,2005-04-14,003650,2004,12,,CUMMINS INC,23102110,CMI,3510
0,0,0,47,0,7,5.9,0,,0,9918,17.54,19.22,8.496,1054,57.784,47.717,17.731,798,550,550,57.143,90.946,133.053,550,12.43,49.759,82.054,128.396,12.43,49.759,1864,1864,29.506,33.691,6885,5.485,7.988,4201.607,1.337,89.73,89.73,11.125,8.742,50.595,22.025,33.5,4,0.339,2.717,2006-04-07,003650,2005,12,,CUMMINS INC,23102110,CMI,3510
1,0,0,12,0.75,4,0,0,,0,954.1,14.088,8.399,9.142,97.729,55.57,-4.743,-0.266,56.701,31.601,31.601,137.227,-12.466,9.088,31.601,1.1,134.043,-17.793,3.638,1.1,134.043,348.379,348.379,9.071,9.467,769.815,4.743,4.105,738.348,0,26,26,1.775,28.395,19.463,25.058,7.296,16,0.355,0,1993-03-30,003735,1992,12,334516,DANAHER CORP,23585110,DHR,3826
1,0,0,12,0.75,4,0,0,,0,1073.64,12.529,8.363,8.483,135.356,38.501,11.498,2.067,91.089,53.749,17.749,-43.834,14.603,6.072,17.749,1.86,69.091,11.55,2.057,0.61,-44.545,363.666,363.666,14.78,15.097,872.472,13.335,6.161,1084.618,0.315,38.125,38.125,1.778,47.171,33.729,22.057,7.842,16,0.286,0,1994-03-30,003735,1993,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,12,0.75,4,0,0,1,0,1288.684,20.029,15.504,11.462,190.39,40.659,44.716,10.985,136.523,81.65,81.65,360.026,83.009,11.624,81.65,2.8,50.538,81.281,7.176,2.8,359.016,476.1,476.1,17.15,19.446,1134.941,30.083,7.194,1522.983,0.249,52.25,52.25,1.822,37.456,37.461,28.097,9.96,16,0.272,0.105,1995-03-30,003735,1994,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,12,0.75,4,0,0,2,0,1486.769,15.371,15.936,11.997,238.784,25.418,34.687,19.582,173.059,105.766,108.316,32.659,49.583,24.255,108.316,1.77,26.429,47.64,21.445,1.81,29.286,586.311,586.311,18.039,19.911,1485.991,30.931,7.118,1857.47,0.252,31.75,31.75,7.313,21.847,35.083,31.987,10.5,8,0.216,0.188,1996-03-30,003735,1995,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,12,0.75,4,0,0,2,0,1811.878,21.867,19.057,16.723,294.762,23.443,29.618,36.231,209.76,127.959,207.77,91.818,33.526,57.22,207.77,2.13,20.339,31.815,55.404,3.47,91.713,800.261,800.261,15.99,18.457,1765.074,18.781,7.249,2745.7,0.193,46.625,46.625,7.361,47.165,35.081,36.029,11.6,8,0.202,0.272,1997-03-28,003735,1996,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,12,0.75,4,0,0,2,0,2050.968,13.196,16.754,16.539,343.001,16.365,21.679,28.545,253.781,154.806,154.806,-25.492,23.769,37.41,154.806,2.63,23.474,23.389,36.747,2.63,-24.207,916.881,916.881,16.884,18.031,1879.717,6.495,8.236,3691.424,0.158,63.125,63.125,7.31,35.649,34.486,37.532,13.2,8,0.198,0.231,1998-03-30,003735,1997,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,12,0.75,4,0,0,2,0,2910.038,41.886,25.089,22.07,475.489,38.626,25.809,28.568,301.111,182.946,182.946,18.178,20.04,27.759,182.946,1.36,3.422,15.398,23.942,1.36,3.422,1351.831,1351.831,13.533,16.128,2738.715,45.698,6.68,7331.101,0.101,54.313,54.313,33.777,72.328,50.959,41.942,18,4,0.265,0.201,1999-03-30,003735,1998,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,12,0.75,6,0,0,2,0,3197.238,9.869,20.841,19.929,584.426,22.911,25.628,25.146,429.562,261.624,261.624,43.006,26.922,26.225,261.624,1.84,35.294,19.993,21.323,1.84,35.294,1708.754,1708.754,15.311,17.096,3047.071,11.259,8.586,6868.195,0.124,48.25,48.25,35.61,-11.061,27.631,30.106,19,4,0.298,0.151,2000-03-29,003735,1999,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,25,1,6,0,0,2,0,3777.777,18.158,22.582,20.503,701.87,20.096,26.956,24.065,522.924,324.213,324.213,23.923,27.942,25.111,324.213,2.28,23.913,20.135,20.837,2.28,23.913,1942.333,1942.333,16.692,17.76,4031.679,32.313,8.042,9699.678,0.102,68.375,68.375,35.503,41.893,29.56,34.13,24,4,0.343,0.128,2001-03-30,003735,2000,12,,DANAHER CORP,23585110,DHR,3826
0,0,0,25,1,11,0,0,2,0,3782.444,0.124,9.133,15.859,750.127,6.875,16.412,20.54,476.264,297.665,297.665,-8.188,17.616,18.394,297.665,2.07,-9.211,15.03,14.215,2.07,-9.211,2228.586,2228.586,13.357,14.273,4820.483,19.565,6.175,8619.746,0.133,60.31,60.31,35.829,-11.665,3.688,21.113,23,4,,,2002-04-05,003735,2001,12,,DANAHER CORP,23585110,DHR,3826
0,0,0,25,1,7,0,0,2,0,4577.232,21.013,12.705,17.416,818.257,9.082,11.872,18.992,657.468,434.141,290.391,-2.444,18.391,22.905,290.391,2.89,39.614,16.241,17.056,1.93,-6.763,3009.599,3009.599,14.425,16.576,6029.145,25.073,7.201,10013.271,0.137,65.7,65.7,38.133,9.09,10.992,15.949,29,4,0.36,0.12,2003-03-31,003735,2002,12,,DANAHER CORP,23585110,DHR,3826
0,0,0,25,1,8,0,0,2,0,5293.876,15.657,11.904,12.713,956.146,16.852,10.855,14.994,797.035,536.834,536.834,84.866,18.305,24.023,536.834,3.5,21.107,15.357,20.811,3.5,81.347,3646.709,3646.709,14.721,16.13,6890.05,14.279,7.791,14088.763,0.109,91.75,91.75,38.42,39.84,10.454,11.204,30,4,0.311,0.124,2004-03-29,003735,2003,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,40,2.5,12,0,0,4,0,6889.301,30.137,22.124,16.595,1253.12,31.059,18.655,16.48,1057.717,746,746,38.963,35.832,23.314,746,2.41,37.714,32.544,21.24,2.41,37.714,4619.682,4619.682,16.148,18.049,8493.893,23.278,8.783,17717.702,0.1,57.41,57.41,154.46,25.283,24.099,19.092,35,2,0.278,0.126,2005-03-25,003735,2004,12,,DANAHER CORP,23585110,DHR,3826
1,0,0,40,2.5,12,0,0,4,0,7984.704,15.9,20.379,16.146,1446.236,15.411,20.907,15.557,1234.442,897.8,897.8,20.349,27.404,22.594,897.8,2.91,20.747,26.282,20.614,2.91,20.747,5080.35,5080.35,17.672,18.511,9163.109,7.879,9.798,17185.818,0.125,55.78,55.78,152.786,-2.713,19.452,10.433,40,2,0.213,0.115,2006-03-31,003735,2005,12,,DANAHER CORP,23585110,DHR,3826
1,0,1,25,1,7,0,0,,0,17927,11.244,9.527,10.92,1507,17.734,6.149,14.005,611,383,383,27.243,-2.245,10.892,359,5.02,30.052,-2.222,15.808,5.02,30.052,2486,2593,14.441,15.222,10337,8.983,3.473,5550.104,1.955,77.75,75.75,5.949,22.001,11.6,20.026,170,12,0.279,2.035,1993-04-21,003813,1992,1,455219,TARGET CORP,87612E10,TGT,5331
1,0,1,25,1,7,0,0,,0,19233,7.285,9.276,9.524,1573,4.38,5.15,9.926,607,375,375,-2.089,-2.931,5.495,358,4.99,-0.598,-2.658,7.66,4.99,-0.598,2737,2888,13.08,13.709,10778,4.266,3.322,4702.769,2.433,65.75,66.625,5.96,-13.53,2.304,10.697,174,12,0.266,2.06,1994-04-20,003813,1993,1,,TARGET CORP,87612E10,TGT,5331
1,0,1,25,1,7,0,0,,0,21311,10.804,9.763,9.328,1671,6.23,9.292,5.809,714,434,434,15.733,12.973,1.144,415,5.77,15.631,14.339,1.447,5.77,15.631,3043,3237,13.638,14.36,11697,8.527,3.548,4919.726,2.448,68.625,70.75,5.974,6.615,3.996,5.084,194,12,0.262,2.2,1995-04-19,003813,1994,1,,TARGET CORP,87612E10,TGT,5331
1,0,1,25,1,7,0,0,,0,23516,10.347,9.468,9.794,1537,-8.019,0.659,2.583,501,311,311,-28.341,-6.706,-5.377,291,4.03,-30.156,-7.06,-5.72,4.03,-30.156,3226,3465,9.02,9.284,12570,7.463,2.315,5343.401,2.343,74.25,75,5.997,10.843,0.724,4.819,214,12,0.227,2.279,1996-04-18,003813,1995,1,,TARGET CORP,87612E10,TGT,5331
1,0,1,25,1,,0,0,,0,25371,7.888,9.672,9.502,2009,30.709,8.497,9.434,783,474,463,48.875,8.122,9.507,443,2.07,54.094,7.563,9.977,2.02,50.372,3566,3840,12.731,13.369,13389,6.516,3.391,8172.338,1.63,37.625,39.25,54.301,54.927,22.335,14.071,218,4,0.219,2.408,1997-04-14,003813,1996,1,,TARGET CORP,87612E10,TGT,5331
1,0,0,25,1,6,0.224,0.149,1.111,0,27757,9.404,9.208,9.137,2435,21.205,13.372,10.072,1326,802,751,62.203,22.714,15.93,731,3.59,73.43,23.125,16.494,3.35,65.842,4199,4490,18.623,20.142,14191,5.99,5.511,15748.231,0.917,71.937,67.5,54.729,93.625,49.256,25.111,230,4,0.24,2.14,1998-04-14,003813,1997,1,,TARGET CORP,87612E10,TGT,5331
1,0,0,25,1,6,0.329,0.219,3.291,0,30951,11.507,9.59,9.983,2776,14.004,21.782,12.031,1556,962,935,24.501,45.704,20.734,915,2.14,19.22,47.148,20.807,2.08,24.179,5043,5335,18.679,20.385,15666,10.394,6.013,28102.594,0.565,63.75,54.25,220.905,78.789,75.042,44.674,256,2,0.279,1.63,1999-04-12,003813,1998,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,40,0,6,0.23,0.384,4.606,0,33702,8.888,9.927,9.6,3183,14.661,16.579,13.755,1936,1185,1144,22.353,35.721,22.249,1126,2.64,23.364,36.633,22.382,2.55,22.596,5862,5862,19.908,21.403,17143,9.428,6.807,28864.844,0.607,65.875,73.438,227.921,3.989,53.26,43.954,281,2,0.279,1.037,2000-04-10,003813,1999,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,40,0,5,0.491,1.147,13.104,0,36903,9.498,9.959,9.431,3418,7.383,11.967,17.333,2053,1264,1264,10.49,16.374,32.372,1264,1.4,6.061,15.975,33.046,1.4,9.804,6519,6519,19.389,20.418,19490,13.691,6.485,34019.332,0.553,37.98,32.25,897.763,16.175,29.265,45.313,254,1,0.332,0.696,2001-04-16,003813,2000,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,40,0,5,0.404,0.943,10.782,0,39888,8.089,8.823,9.471,3826,11.937,11.286,13.75,2216,1374,1368,8.228,12.617,23.721,1368,1.52,8.571,12.414,24.047,1.52,8.571,7860,7860,17.481,19.111,24154,23.93,5.688,40092.815,0.495,44.41,41.05,905.165,17.623,12.425,37.524,280,1,0.345,0.575,2002-04-15,003813,2001,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,40,0,5,0.42,1.681,10.782,0,43917,10.101,9.226,9.61,4476,16.989,12.034,12.948,2676,1654,1654,20.906,11.756,15.577,1654,1.82,19.737,11.301,15.188,1.82,19.737,9443,9443,17.516,19.118,28603,18.419,5.783,25636.458,0.851,28.21,30,909.802,-36.073,-4.406,10.185,306,1,0.356,0.552,2003-04-14,003813,2002,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,40,0,5,0.412,0.961,10.979,0,48163,9.668,9.282,9.247,4839,8.11,12.287,11.755,2960,1841,1841,11.306,13.354,13.861,1841,2.02,10.989,12.999,13.552,2.02,10.989,11065,11065,16.638,17.954,31392,9.751,5.865,34599.098,0.685,37.96,38.4,911.808,35.542,0.635,4.249,328,1,0.32,0.633,2004-04-09,003813,2003,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,40,0,6,0.323,0.754,8.619,0,46839,-2.749,5.501,6.805,4860,0.434,8.3,8.833,3031,1885,3198,73.71,11.116,9.728,3198,2.09,3.465,11.199,9.626,3.54,75.248,13029,13029,14.468,15.647,32293,2.87,5.837,45460.778,0.591,50.77,51.93,890.644,34.62,5.266,9.773,292,1,0.312,0.677,2005-04-12,003813,2004,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,80,0,5,1.221,0.939,3.758,0,52620,12.342,6.212,7.354,5705,17.387,8.423,10.789,3860,2408,2408,-24.703,13.337,13.758,2408,2.73,30.622,14.471,14.29,2.73,-22.881,14205,14205,16.952,17.684,34995,8.367,6.881,48135.324,0.658,54.75,54.97,874.075,8.574,25.594,8.297,338,1,0.266,0.709,2006-04-10,003813,2005,1,,TARGET CORP,87612E10,TGT,5331
0,0,0,,,,,,,,6846.7,-1.148,-1.263,10.614,596.9,-14.814,-16.797,,52.1,37.4,37.4,,-53.84,,37.4,0.49,,-54.079,,0.49,,2650.3,2650.3,1.411,1.363,11445.6,-1.749,0.327,3014.679,5.063,39.5,43.75,12.72,-27.167,-6.873,10.383,34.524,6,0.28,4.532,1993-01-12,003835,1992,10,333111,DEERE & CO,24419910,DE,3523
1,0,1,23,1,5,0.2,0,,0,7653.5,11.784,-0.455,7.365,911.6,52.722,-6.345,14.081,281.6,184.4,-920.9,,-23.451,-8.448,-920.9,2.39,387.755,-23.886,-10.056,-11.91,,2085.4,2085.4,8.842,7.788,11351.9,-0.819,1.624,6605.026,2.589,77.25,74,14.25,102.56,29.527,14.004,33.07,6,0.287,3.728,1994-01-14,003835,1993,10,,DEERE & CO,24419910,DE,3523
1,0,1,28,1,7,0.2,0,,0,8933.8,16.728,8.855,4.665,1389.9,52.468,25.646,6.047,935.8,603.6,603.6,,,9.682,603.6,7.01,193.305,,6.737,7.01,,2557.9,2557.9,23.597,25.999,12781.2,12.591,4.723,6189.904,2.862,71.625,66.25,14.404,-4.65,12.048,9.3,34.252,6,0.287,3.505,1995-01-13,003835,1994,10,,DEERE & CO,24419910,DE,3523
1,0,1,28,1,7,0.2,0,,0,10164.5,13.776,14.078,5.549,1644.1,18.289,40.177,8.179,1103.9,706.1,706.1,16.981,166.275,11.425,706.1,8.13,15.977,155.053,8.447,8.13,15.977,3085.4,3085.4,22.885,25.024,13847.4,8.342,5.099,7804.672,2.517,89.375,35.25,14.554,28.423,35.365,21.621,33.375,6,0.244,2.656,1996-02-28,003835,1995,10,,DEERE & CO,24419910,DE,3523
1,0,1,28,1,5,0.6,0,,0,11086.4,9.07,13.147,9.865,1860.8,13.18,26.852,21.572,1297.1,817.3,817.3,15.748,64.263,,817.3,3.14,15.867,57.961,,3.14,15.867,3557.2,3557.2,22.976,24.608,14652.7,5.816,5.578,10773.014,1.91,41.875,40.5,128.633,43.426,20.651,20.975,33.919,2,0.235,2.43,1997-01-10,003835,1996,10,,DEERE & CO,24419910,DE,3523
0,0,0,60,0,5,0.6,0,,0,12636.4,13.981,12.252,13.039,2134.3,14.698,15.369,29.024,1511,960.1,960.1,17.472,16.732,91.377,960.1,3.78,20.382,17.39,87.449,3.78,20.382,4147.2,4147.2,23.151,24.923,16319.8,11.377,5.883,13218.724,1.515,52.812,58.25,125.147,28.263,33.186,35.472,34.4,2,0.216,1.981,1998-01-16,003835,1997,10,,DEERE & CO,24419910,DE,3523
0,0,0,60,0,5,0.6,0,,0,13663,8.124,10.362,12.289,2345.9,9.914,12.58,20.809,1575.3,1021.4,1021.4,6.385,13.095,40.827,1021.4,4.2,11.111,15.725,39.442,4.2,11.111,4079.8,4079.8,25.036,24.83,18001.5,10.305,5.674,8496.954,2.47,35.625,32.875,116.155,-31.269,8.134,9.136,37,2,0.278,1.965,1999-01-20,003835,1998,10,,DEERE & CO,24419910,DE,3523
0,0,0,60,0,9,0.6,0,,0,11613.9,-14.997,1.562,5.387,1269.7,-45.876,-11.963,-1.793,373.9,239.2,239.2,-76.581,-33.606,-16.9,239.2,1.03,-75.476,-31.034,-15.112,1.03,-75.476,4094.3,4094.3,5.842,5.853,17578.2,-2.351,1.361,8471.118,2.428,36.25,43.375,116.883,4.186,-2.795,11.088,38.7,2,0.287,2.138,2000-01-19,003835,1999,10,,DEERE & CO,24419910,DE,3523
0,0,0,60,0,5,1.551,0,,0,12978.8,11.752,0.895,5.01,1868,47.121,-4.345,2.586,779.3,485.5,485.5,102.968,-20.331,-7.218,485.5,2.07,100.971,-18.186,-5.245,2.07,100.971,4301.9,4301.9,11.286,11.565,20469.4,16.448,2.372,8635.918,2.39,36.813,45.813,117.278,3.951,-9.372,6.489,43.67,2,0.314,2.429,2001-01-18,003835,2000,10,,DEERE & CO,24419910,DE,3523
0,0,0,60,0,4,1.492,0,,0,13114.9,1.049,-1.355,3.418,1531.9,-17.993,-13.242,-3.815,-46.3,-64,-64,,,,-64,-0.27,,,,-0.27,,3992.2,3992.2,-1.603,-1.543,22663.1,10.717,-0.282,8685.844,2.379,36.99,43.66,118.666,2.764,3.632,-0.38,45.069,2,0.323,2.399,2002-01-18,003835,2001,10,,DEERE & CO,24419910,DE,3523
0,0,0,65,0,4,1.443,0,,0,13780,5.071,5.866,1.748,1770.8,15.595,11.726,-3.665,577.5,319.2,319.2,,10.095,-19.768,319.2,1.34,,9.166,-18.731,1.34,,3163.2,3163.2,10.091,8.922,23768,4.875,1.343,11068.979,1.897,46.39,45.85,119.448,27.851,10.949,-0.444,43,2,0.332,2.222,2003-01-16,003835,2002,10,,DEERE & CO,24419910,DE,3523
0,0,0,65,0,4,1.358,0,,0,15374.6,11.572,5.809,2.389,2071.2,16.964,3.502,-2.46,980,643.1,643.1,101.472,9.824,-8.837,643.1,2.68,100,8.99,-8.593,2.68,100,4002.1,4002.1,16.069,17.95,26258,10.476,2.449,14511.337,1.452,60.62,65.05,121.761,33.221,20.514,13.645,43.221,2,0.29,1.909,2004-01-15,003835,2003,10,,DEERE & CO,24419910,DE,3523
0,0,0,65,0,4,1.004,0,,0,19731.1,28.336,14.585,11.182,3068.8,48.165,26.061,19.304,2114.6,1406.1,1406.1,118.644,,42.512,1406.1,5.69,112.313,,40.752,5.69,112.313,6392.8,6392.8,21.995,27.054,28754,9.506,4.89,14834.586,1.773,59.78,74.4,123.43,0.177,19.494,12.757,46.5,2,0.285,1.707,2005-01-12,003835,2004,10,,DEERE & CO,24419910,DE,3523
0,0,0,80,0,8,1.113,0,,0,21591.5,9.429,16.148,10.716,3214.3,4.741,21.985,11.466,2161.9,1446.8,1446.8,2.895,65.494,24.407,1446.8,5.95,4.569,64.363,23.512,5.95,4.569,6851.5,6851.5,21.117,21.848,33636.8,16.981,4.301,14635.591,1.994,60.68,68.11,118.436,3.363,11.319,12.629,47.4,2,0.265,1.74,2006-01-12,003835,2005,10,,DEERE & CO,24419910,DE,3523
0,0,0,,,,,,,,10836.785,18.169,10.237,15.3,-38.877,,,,-786.373,-506.318,-506.318,,,,-524.885,-10.6,,,,-10.6,,1894.068,1965.056,-27.712,-24.127,10161.574,20.818,-5.165,2696.171,2.212,54.25,50.875,24.85,-19.446,-5.315,1.538,77.907,2,0.274,2.095,1992-09-11,003851,1992,6,481111,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,22.5,0.9,7,0,0,,0,11996.65,10.703,11.812,11.647,258.735,,-33.542,-21.027,-651.284,-414.748,-1001.892,,,,-1112.284,-10.54,,,,-22.32,,1913.082,1995.426,-27.45,-27.587,11871.023,16.823,-4.424,2421.846,1.447,48.375,54.625,25.032,-9.668,-11.383,-0.653,73.533,2,0.27,1.803,1993-09-13,003851,1993,6,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,0.8,6,0,0,,0,12359,3.02,10.457,8.846,806,211.516,124.247,-5.423,-660,-409,-409,,,,-519,-10.32,,,,-10.32,,1467,1569,-35.378,-30.709,11896,0.21,-4.363,2282.998,0.442,45.25,50.5,25.227,-6.095,-11.921,-6.357,71.412,2,0.268,1.367,1994-09-13,003851,1994,6,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,0.8,7,0,0,,0,12194,-1.335,4.012,7.278,1283,59.181,,7.796,494,294,408,,,-0.587,320,4.07,,,-6.807,6.32,,1827,1947,11.275,12.508,12143,2.076,1.696,3747.68,0.271,73.75,73.625,25.408,63.576,11.536,1.343,59.717,2,0.278,0.72,1995-09-15,003851,1995,6,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,0.8,12,0,0,,0,12455,2.14,1.258,6.314,1926,50.117,95.254,93.242,276,156,156,-61.765,,,74,1.42,-65.111,,,1.42,-77.532,2540,2678,2.913,3.389,12226,0.684,0.605,5625.574,0.241,83,70.875,33.889,12.831,20.119,4.75,60.289,2,0.256,0.318,1996-09-16,003851,1996,6,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,12,0.064,0,,0,13590,9.113,3.216,4.632,2292,19.003,41.675,,1415,854,854,447.436,,,845,11.3,695.775,,,11.3,695.775,3007,3163,28.101,30.467,12741,4.212,6.632,6089.132,0.242,82.625,119,36.848,-0.2,22.582,9.336,63.441,2,0.261,0.251,1997-09-15,003851,1997,6,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,14,0.046,0,,0,14138,4.032,5.054,3.339,2554,11.431,25.795,58.079,1648,1001,1001,17.213,50.44,,990,13.28,17.522,48.32,,13.28,17.522,4023,4198,24.609,28.165,14603,14.614,6.779,9790.171,0.155,129.25,52,37.613,56.728,20.847,22.074,70.846,2,0.261,0.213,1998-09-16,003851,1998,6,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,8,0.088,0,2,0,14711,4.053,5.706,3.546,2831,10.846,13.7,28.564,1826,1101,1101,9.99,91.817,,1090,7.63,14.91,120.676,,7.63,14.91,4448,4643,24.505,25.735,16544,13.292,6.588,8087.438,0.174,57.625,49.813,138.554,-10.67,11.795,20.86,74,1,0.274,0.19,1999-09-24,003851,1999,6,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,12,0.098,0,2,0,16741,13.799,7.198,6.544,2932,3.568,8.555,17.974,1549,928,828,-24.796,2.809,25.846,815,7.39,-3.145,9.362,29.424,6.58,-13.761,5343,5577,17.125,18.691,21931,32.562,4.172,6171.105,0.199,50.188,50.188,123.013,0.961,-5.334,6.619,82.127,1,0.268,0.176,2000-09-15,003851,2000,12,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,8,0.132,0,3.355,0,13879,-17.096,-0.614,2.189,166,-94.338,-59.794,-38.752,-1864,-1216,-1216,,,,-1230,-9.99,,,,-9.99,,3769,4024,-32.635,-26.997,23605,7.633,-5.211,3606.119,0.342,29.26,29.26,123.246,-41.545,-17.262,-3.555,76.273,1,0.342,0.176,2002-03-25,003851,2001,12,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,9,0.239,0,3.355,0,13305,-4.136,-3.293,-0.423,244,46.988,-55.828,-36.11,-2002,-1272,-1272,,,,-1287,-10.44,,,,-10.44,,893,1157,-144.121,-55.212,24720,4.724,-5.206,1492.583,0.826,12.1,12.1,123.359,-58.441,-37.404,-27.086,75.1,1,0.486,0.238,2003-03-25,003851,2002,12,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,15,0.42,0.42,,0,13303,-0.015,-7.376,-1.21,286,17.213,-53.967,-35.46,-1189,-773,-773,,,,-790,-6.4,,,,-6.4,,-659,-384,,-675.214,26356,6.618,-2.997,1458.535,0.423,11.81,11.81,123.545,-1.923,-38.006,-25.412,70.6,1,0.531,0.456,2004-03-23,003851,2003,12,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,18,0.757,0.757,,0,15002,12.772,2.627,0.393,-230,,,,-3992,-5198,-5198,,,,-5217,-41.07,,,,-41.07,,-5796,-5519,,,21801,-17.283,-23.93,967.994,0,7.48,7.48,139.83,-36.664,-36.326,-31.361,69.15,1,0.624,0.531,2005-04-18,003851,2004,12,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,0,20,1,,0,0,,0,16191,7.926,6.763,-0.666,160,,-13.122,-44.103,-3859,-3818,-3818,,,,-3836,-23.75,,,,-23.75,,-9895,-9648,,,20039,-8.082,-19.143,142.007,0,0.75,0.75,189.343,-89.973,-60.361,-56.751,55.7,1,0.792,0.417,2006-04-28,003851,2005,12,,DELTA AIR LINES INC,24736170,DAL,4512
1,0,1,18,0.75,10,0,0,,0,3558.143,-0.93,3.567,4.489,1672.193,4.339,10.359,8.164,899.273,588.047,588.047,3.523,11.348,1.164,557.549,3.79,4.121,12.667,3.122,3.79,4.121,3106.475,3447.883,17.948,18.754,10445.898,-0.169,5.337,4814.807,6.046,32.75,32.75,147.017,0.252,15.952,29.035,9.173,1,0.156,6.111,1993-03-19,003897,1992,12,2211,DTE ENERGY CO,23333110,DTE,4931
1,0,1,18,0.75,10,0,0,,0,3555.211,-0.082,2.444,2.764,1572.146,-5.983,1.847,6.575,824.84,521.903,521.903,-11.248,0.48,,491.066,3.34,-11.873,0.811,,3.34,-11.873,3285.696,3676.634,14.946,15.365,11134.898,6.596,4.41,4411.44,6.867,30,30,147.048,-2.62,8.457,19.107,8.985,1,0.137,5.919,1994-03-18,003897,1993,12,,DTE ENERGY CO,23333110,DTE,4931
1,0,1,18,0.75,10,0,0,,0,3519.341,-1.009,-0.675,1.901,1466.467,-6.722,-2.917,3.343,686.707,419.909,419.909,-19.543,-9.581,-0.285,390.269,2.67,-20.06,-9.815,0.15,2.67,-20.06,3315.816,3706.362,11.77,11.824,10993,-1.274,3.55,3784.546,7.885,26.125,26.125,144.863,-5.724,-2.728,7.434,8.6,1,0.142,6.108,1995-03-09,003897,1994,12,,DTE ENERGY CO,23333110,DTE,4931
