EXECDIR,CO_PER_ROL,TOTAL_SEC,TOTAL_CURR,TOTAL_ALT1,TOTAL_ALT2,AGE,TDC1,TDC2,TOTAL_ALT1_PCT,TOTAL_ALT2_PCT,GVKEY,YEAR,TICKER
1,19666,,457.692,,,,1839.017,460.389,,,117768,1998,NVDA
0,19667,,198.683,,,,528.498,198.683,,,117768,1998,NVDA
0,19668,,30.384,,,,,30.384,,,117768,1998,NVDA
0,19669,,183.461,,,,1047.608,185.966,,,117768,1998,NVDA
0,19670,,180,,,,1045.434,183.792,,,117768,1998,NVDA
1,19666,,600,,,37,600,600,,,117768,1999,NVDA
0,19667,,441.85,,,,675.294,2842.482,,,117768,1999,NVDA
0,19668,,215.71,,,,215.71,2481.332,,,117768,1999,NVDA
0,19669,,210.95,,,,210.95,210.95,,,117768,1999,NVDA
0,19670,,188.7,,,,188.7,188.7,,,117768,1999,NVDA
1,19666,,800,,,38,12419.759,800,,,117768,2000,NVDA
0,19667,,441.641,,,,2707.511,3619.767,,,117768,2000,NVDA
0,19668,,302.083,,,,1509.053,7205.986,,,117768,2000,NVDA
0,19669,,293.583,,,,2183.206,293.583,,,117768,2000,NVDA
0,19670,,266.899,,,,991.081,266.899,,,117768,2000,NVDA
0,25445,,257.965,,,,,257.965,,,117768,2000,NVDA
1,19666,,800,,,39,15063.704,12956.307,,,117768,2001,NVDA
0,19667,,539.808,,,,2536.727,5752.747,,,117768,2001,NVDA
0,19668,,200,,,,3623.289,15852.987,,,117768,2001,NVDA
0,19669,,320,,,,3743.289,320,,,117768,2001,NVDA
0,25445,,366.66,,,,,366.66,,,117768,2001,NVDA
0,27968,,352.404,,,,,352.404,,,117768,2001,NVDA
1,19666,,400.763,,,40,7834.567,400.763,,,117768,2002,NVDA
0,19667,,300.875,,,,1414.766,444.775,,,117768,2002,NVDA
0,25443,,262.269,,,,3295.789,262.269,,,117768,2002,NVDA
0,25444,,478.989,,,,2692.931,478.989,,,117768,2002,NVDA
0,25445,,242.518,,,,1356.409,242.518,,,117768,2002,NVDA
0,27968,,225.413,,,,,225.413,,,117768,2002,NVDA
1,19666,,812,,,41,2810.519,812,,,117768,2003,NVDA
0,19667,,493.28,,,,1154.446,1308.145,,,117768,2003,NVDA
0,25443,,668.78,,,,668.78,668.78,,,117768,2003,NVDA
0,25444,,390.711,,,,390.711,390.711,,,117768,2003,NVDA
0,25445,,380.711,,,,,380.711,,,117768,2003,NVDA
0,27968,,391.966,,,,1053.132,391.966,,,117768,2003,NVDA
1,19666,,880,,,42,4479.765,880,,,117768,2004,NVDA
0,19667,,450,,,,1809.19,1033.302,,,117768,2004,NVDA
0,25443,,480,,,,2009.089,480,,,117768,2004,NVDA
0,25444,,370,,,,1389.393,370,,,117768,2004,NVDA
0,25445,,340,,,,,340,,,117768,2004,NVDA
0,27968,,368.643,,,,1897.732,726.831,,,117768,2004,NVDA
1,19666,,1763.493,,,43,5877.497,16468.668,,,117768,2005,NVDA
0,19667,,607.524,,,,1502.3,2972.274,,,117768,2005,NVDA
0,25443,,760.6,,,,2251.889,760.6,,,117768,2005,NVDA
0,25444,,603.863,,,,1647.771,792.183,,,117768,2005,NVDA
0,25445,,494.379,,,,1538.287,1496.582,,,117768,2005,NVDA
0,17628,,1907,,,,,2473.56,,,118122,1997,APTV
0,17629,,716,,,,,841.085,,,118122,1997,APTV
0,17630,,645,,,,,768.6,,,118122,1997,APTV
0,17631,,634,,,,,758.38,,,118122,1997,APTV
0,17632,,622,,,,,745.96,,,118122,1997,APTV
1,17628,,1450,,,55,4938.361,3905.79,,,118122,1998,APTV
0,17629,,693,,,53,1332.413,910.25,,,118122,1998,APTV
0,17630,,580,,,54,1215.651,2082.981,,,118122,1998,APTV
0,17631,,597,,,58,1180.983,1083.427,,,118122,1998,APTV
0,17632,,608,,,44,1192.123,922.099,,,118122,1998,APTV
1,17628,,3408.333,,,56,15007.313,11953.008,,,118122,1999,APTV
0,17629,,1231.25,,,54,4016.221,3697.749,,,118122,1999,APTV
0,17632,,1141.25,,,,3924.253,2870.415,,,118122,1999,APTV
0,19056,,1086.667,,,,3835.862,2615.836,,,118122,1999,APTV
0,19057,,1036.25,,,,3666.191,2771.351,,,118122,1999,APTV
1,17628,,3987.5,,,57,10262.283,5901.431,,,118122,2000,APTV
1,17629,,1970,,,55,3981.338,2741.018,,,118122,2000,APTV
1,17632,,1800,,,46,3573.534,2445.972,,,118122,2000,APTV
0,19056,,1550,,,,3163.823,2149.012,,,118122,2000,APTV
0,19057,,1440,,,,3023.928,2009.117,,,118122,2000,APTV
1,17628,,1450,,,58,7454.182,2862.101,,,118122,2001,APTV
1,17629,,800,,,56,2868.257,1471.084,,,118122,2001,APTV
1,17632,,700,,,47,2588.279,1558.351,,,118122,2001,APTV
0,19056,,600,,,,2365.102,1084.283,,,118122,2001,APTV
0,19057,,550,,,,2314.547,1033.728,,,118122,2001,APTV
1,17628,,3700,,,59,9951.703,6855.14,,,118122,2002,APTV
1,17629,,1715,,,57,3947.36,3057.099,,,118122,2002,APTV
1,17632,,1650,,,48,3726.807,2875.25,,,118122,2002,APTV
0,19056,,1485,,,,3466.925,2692.782,,,118122,2002,APTV
0,19057,,1440,,,,3342.143,2568,,,118122,2002,APTV
1,17628,,1675,,,60,6558.904,3780.61,,,118122,2003,APTV
1,17629,,1000,,,58,2704.195,1821.508,,,118122,2003,APTV
1,17632,,960,,,49,2566.84,1706.251,,,118122,2003,APTV
0,19056,,860,,,,2445.493,1591.746,,,118122,2003,APTV
0,19057,,825,,,,2347.655,1493.908,,,118122,2003,APTV
0,31642,,651.25,,,,,1285.247,,,118122,2003,APTV
1,17628,,1700,,,62,6730.808,3901.809,,,118122,2004,APTV
0,17629,,1000,,,,2688.62,1739.994,,,118122,2004,APTV
0,17632,,960,,,,2648.699,1700.073,,,118122,2004,APTV
0,19056,,860,,,51,2460.628,1542.385,,,118122,2004,APTV
0,19057,,825,,,,2370.181,1451.938,,,118122,2004,APTV
0,31642,,660,,,,,1313.23,,,118122,2004,APTV
0,17628,,900,,,,2629.116,2629.116,,,118122,2005,APTV
0,17629,,500,,,,1255,1255,,,118122,2005,APTV
0,17632,,240,,,,240,240,,,118122,2005,APTV
1,19056,,1100,,,52,2136.338,2136.338,,,118122,2005,APTV
0,19057,,890,,,55,1580.7,1580.7,,,118122,2005,APTV
1,31640,,750,,,64,3750,3750,,,118122,2005,APTV
0,31641,,170.673,,,45,520.673,520.673,,,118122,2005,APTV
0,31642,,700,,,57,1380.455,1380.455,,,118122,2005,APTV
0,18909,,112.5,,,,,112.5,,,119314,1998,BKNG
0,18910,,63.027,,,,63.027,63.027,,,119314,1998,BKNG
0,18911,,250,,,,,256.789,,,119314,1998,BKNG
0,18912,,225,,,,,225.413,,,119314,1998,BKNG
0,18914,,150.569,,,,,151.138,,,119314,1998,BKNG
0,22486,,62.055,,,,,62.055,,,119314,1998,BKNG
1,18909,,300,,,58,300,300,,,119314,1999,BKNG
0,18910,,269.274,,,,269.274,4442.208,,,119314,1999,BKNG
0,18911,,250,,,52,256.528,4429.462,,,119314,1999,BKNG
0,18912,,225,,,,226.24,226.24,,,119314,1999,BKNG
0,18913,,210.123,,,48,854.269,210.123,,,119314,1999,BKNG
0,18914,,168.125,,,40,169.49,4342.424,,,119314,1999,BKNG
0,22483,,165,,,,,165,,,119314,1999,BKNG
0,22486,,201.25,,,,269.288,269.288,,,119314,1999,BKNG
1,18909,,262.5,,,59,1704.482,11484.567,,,119314,2000,BKNG
0,18914,,439.583,,,41,4449.682,13591.85,,,119314,2000,BKNG
1,22483,,329.808,,,43,130007.287,9000.789,,,119314,2000,BKNG
0,22484,,260.192,,,44,32994.787,5803.892,,,119314,2000,BKNG
0,22485,,1654.84,,,42,25183.724,4092.34,,,119314,2000,BKNG
0,22486,,490,,,43,8337.686,13570.518,,,119314,2000,BKNG
0,18913,,300,,,,,315.077,,,119314,2001,BKNG
0,22484,,304.167,,,,,304.167,,,119314,2001,BKNG
0,27762,,250,,,,,250,,,119314,2001,BKNG
0,27763,,225,,,,,235.316,,,119314,2001,BKNG
0,27764,,300,,,,,300,,,119314,2001,BKNG
0,18913,,300,,,,300,300,,,119314,2002,BKNG
0,22484,,300,,,,,300,,,119314,2002,BKNG
0,27762,,270.833,,,,,270.833,,,119314,2002,BKNG
0,27763,,225,,,,,225,,,119314,2002,BKNG
0,27764,,300,,,,300,300,,,119314,2002,BKNG
0,29364,,225,,,,225,225,,,119314,2002,BKNG
0,18913,,361.838,,,52,492.396,1262.687,,,119314,2003,BKNG
1,22484,,361.838,,,47,2174.4,1376.288,,,119314,2003,BKNG
0,27762,,361.838,,,35,362.078,647.099,,,119314,2003,BKNG
0,27763,,303.41,,,43,303.68,404.086,,,119314,2003,BKNG
0,27764,,361.838,,,37,1570.177,1038.108,,,119314,2003,BKNG
0,29364,,291.455,,,,,291.647,,,119314,2003,BKNG
0,18913,,426.507,,,54,1153.733,427.197,,,119314,2004,BKNG
1,22484,,600.38,,,48,2781.482,601.873,,,119314,2004,BKNG
0,27763,,471.992,,,45,1925.469,472.397,,,119314,2004,BKNG
0,27764,,528.507,,,38,1981.849,528.777,,,119314,2004,BKNG
0,29364,,376.38,,,35,1103.132,376.596,,,119314,2004,BKNG
0,18913,,375.507,,,55,600.197,911.927,,,119314,2005,BKNG
1,22484,,650,,,49,1775.531,1775.531,,,119314,2005,BKNG
0,27763,,420,,,46,868.446,868.446,,,119314,2005,BKNG
0,27764,,525,,,39,1130.07,1130.07,,,119314,2005,BKNG
0,29364,,330.38,,,36,711.396,1132.569,,,119314,2005,BKNG
1,29701,,744.473,,,,2524.415,745.262,,,121077,2002,FFIV
0,29702,,391.98,,,,1014.873,392.169,,,121077,2002,FFIV
0,29703,,447.014,,,,1073.507,450.803,,,121077,2002,FFIV
0,29704,,340.189,,,,969.588,654.925,,,121077,2002,FFIV
1,29701,,832.111,,,,2676.586,3880.354,,,121077,2003,FFIV
0,29702,,446.093,,,,1083.049,449.282,,,121077,2003,FFIV
0,29703,,494.825,,,,1132.381,1233.382,,,121077,2003,FFIV
0,29704,,377.026,,,,1014.582,657.664,,,121077,2003,FFIV
1,29701,,894.602,,,53,2867.639,7918.141,,,121077,2004,FFIV
0,29702,,495.916,,,,1288.004,2750.105,,,121077,2004,FFIV
0,29703,,549.172,,,,1341.86,2305.459,,,121077,2004,FFIV
0,29704,,434.549,,,,1227.237,1421.834,,,121077,2004,FFIV
0,29705,,433.684,,,,5217.037,439.857,,,121077,2004,FFIV
0,30129,,152.833,,,,,152.833,,,121077,2004,FFIV
0,32078,,232.307,,,,,236.096,,,121077,2004,FFIV
1,29701,,912.83,,,54,3022.119,14764.719,,,121077,2005,FFIV
0,29702,,479.461,,,,483.184,8157.819,,,121077,2005,FFIV
0,29703,,562.474,,,,1409.663,8115.406,,,121077,2005,FFIV
0,29704,,444.824,,,,1292.013,9285.016,,,121077,2005,FFIV
0,29705,,458.159,,,,1305.348,3093.398,,,121077,2005,FFIV
0,30129,,495.544,,,,1439.623,2331.623,,,121077,2005,FFIV
0,32078,,305.304,,,,1667.633,1667.633,,,121077,2005,FFIV
0,18848,,170,,,,170,170,,,121718,1997,JNPR
0,18849,,114,,,,114,114,,,121718,1997,JNPR
0,18850,,131.5,,,,131.5,131.5,,,121718,1997,JNPR
0,18851,,62.109,,,,62.109,62.109,,,121718,1997,JNPR
0,18852,,137.5,,,,137.5,137.5,,,121718,1997,JNPR
0,18848,,170,,,,,171.2,,,121718,1998,JNPR
0,18849,,165.225,,,,,166.229,,,121718,1998,JNPR
0,18850,,150,,,,,151.133,,,121718,1998,JNPR
0,18851,,219.039,,,,,220.172,,,121718,1998,JNPR
0,18852,,150,,,,,151.133,,,121718,1998,JNPR
1,18848,,175,,,42,29504.572,175,,,121718,1999,JNPR
1,18849,,157.425,,,,17755.168,179.44,,,121718,1999,JNPR
0,18850,,162.5,,,,7983.719,162.5,,,121718,1999,JNPR
0,18851,,175,,,,10990.263,663.995,,,121718,1999,JNPR
0,18852,,156,,,,7977.219,156,,,121718,1999,JNPR
1,18848,,364,,,,29817.08,364,,,121718,2000,JNPR
1,18849,,218.936,,,48,7582.206,218.936,,,121718,2000,JNPR
0,18850,,247.781,,,,7611.051,247.781,,,121718,2000,JNPR
0,18851,,175,,,,7797.783,21088.073,,,121718,2000,JNPR
0,18852,,224.688,,,,7587.958,224.688,,,121718,2000,JNPR
1,18848,,432.96,,,,432.96,432.96,,,121718,2001,JNPR
1,18849,,247.6,,,,247.6,247.6,,,121718,2001,JNPR
0,18850,,275.806,,,,275.806,275.806,,,121718,2001,JNPR
0,18852,,247.735,,,,247.735,247.735,,,121718,2001,JNPR
0,27511,,239.12,,,,,239.12,,,121718,2001,JNPR
1,18848,,275,,,45,20926.118,277.462,,,121718,2002,JNPR
1,18849,,195,,,50,2387.804,197.462,,,121718,2002,JNPR
0,18850,,200,,,50,7262.116,202.462,,,121718,2002,JNPR
0,25226,,379,,,41,14091.646,632,,,121718,2002,JNPR
0,25227,,120,,,40,146.922,146.922,,,121718,2002,JNPR
0,27511,,213.72,,,,,213.72,,,121718,2002,JNPR
1,18848,,436.35,,,46,9883.972,438.86,,,121718,2003,JNPR
1,18849,,255.554,,,51,3799.848,257.931,,,121718,2003,JNPR
0,18850,,317.345,,,,6222.948,1551.888,,,121718,2003,JNPR
0,25227,,324.988,,,,6354.105,6187.84,,,121718,2003,JNPR
0,27511,,316.663,,,,3509.111,2160.033,,,121718,2003,JNPR
0,30906,,200,,,,,363.223,,,121718,2003,JNPR
1,18848,,951.577,,,47,17301.183,954.117,,,121718,2004,JNPR
1,18849,,452.433,,,52,4814.478,455.261,,,121718,2004,JNPR
0,18850,,561.684,,,,7103.338,8997.845,,,121718,2004,JNPR
0,25227,,568.778,,,,7148.582,19963.694,,,121718,2004,JNPR
0,29164,,735.455,,,,1020.034,2654.358,,,121718,2004,JNPR
0,30905,,88.606,,,,,88.709,,,121718,2004,JNPR
0,30906,,215.25,,,,,384.262,,,121718,2004,JNPR
1,18848,,1204.709,,,48,11624.26,1207.249,,,121718,2005,JNPR
0,25227,,607.833,,,,3838.274,18543.642,,,121718,2005,JNPR
0,29164,,389.792,,,,4196.023,3160.708,,,121718,2005,JNPR
0,30904,,820,,,,11671.631,821.548,,,121718,2005,JNPR
0,30905,,621.5,,,,1754.856,624.328,,,121718,2005,JNPR
0,30906,,349.851,,,,3921.477,1725.5,,,121718,2005,JNPR
0,18606,,30,,,,30,30,,,125595,1998,AKAM
0,18607,,22.275,,,,22.275,22.275,,,125595,1998,AKAM
1,18605,,260.077,,,60,260.077,260.077,,,125595,1999,AKAM
1,18606,,120,,,29,120,120,,,125595,1999,AKAM
0,18607,,205.417,,,40,205.417,205.417,,,125595,1999,AKAM
0,18608,,205.769,,,41,870.037,232.333,,,125595,1999,AKAM
0,18609,,137.981,,,40,137.981,137.981,,,125595,1999,AKAM
0,18610,,215.385,,,38,243.589,215.385,,,125595,1999,AKAM
0,22280,,75.962,,,,75.962,75.962,,,125595,1999,AKAM
1,18605,,345,,,62,345,345,,,125595,2000,AKAM
0,18607,,250,,,41,250,250,,,125595,2000,AKAM
0,18608,,250,,,,7023.766,321.868,,,125595,2000,AKAM
0,18609,,218.077,,,,218.077,218.077,,,125595,2000,AKAM
0,22280,,250,,,35,250,250,,,125595,2000,AKAM
1,18605,,132.5,,,63,132.5,132.5,,,125595,2001,AKAM
0,18607,,185,,,42,185,185,,,125595,2001,AKAM
0,22280,,250,,,36,250,250,,,125595,2001,AKAM
0,27471,,196.153,,,40,3724.995,196.153,,,125595,2001,AKAM
0,27472,,310.769,,,38,4815.662,451.088,,,125595,2001,AKAM
1,18605,,20,,,64,775.98,20,,,125595,2002,AKAM
0,22280,,236.538,,,,378.426,378.426,,,125595,2002,AKAM
0,27471,,472,,,41,473,503.6,,,125595,2002,AKAM
0,27472,,380,,,39,381,381,,,125595,2002,AKAM
0,27474,,23.076,,,,23.076,23.076,,,125595,2002,AKAM
0,29107,,448.155,,,,448.155,448.155,,,125595,2002,AKAM
1,18605,,20,,,65,20,20,,,125595,2003,AKAM
0,18607,,20,,,,20,20,,,125595,2003,AKAM
0,27471,,670,,,,2349.065,670,,,125595,2003,AKAM
0,27472,,579.2,,,40,1747.246,579.2,,,125595,2003,AKAM
0,27474,,272,,,62,272,272,,,125595,2003,AKAM
0,29106,,57.692,,,,,57.692,,,125595,2003,AKAM
0,29107,,443.304,,,,,443.304,,,125595,2003,AKAM
1,18605,,20.796,,,66,20.796,20.796,,,125595,2004,AKAM
0,18607,,162.923,,,,162.923,162.923,,,125595,2004,AKAM
0,27472,,468.638,,,41,468.638,468.638,,,125595,2004,AKAM
0,27474,,293.342,,,63,293.342,293.342,,,125595,2004,AKAM
0,29106,,239.032,,,45,239.032,239.032,,,125595,2004,AKAM
0,29107,,534.605,,,37,534.605,1604.398,,,125595,2004,AKAM
0,30919,,123.423,,,,,123.423,,,125595,2004,AKAM
1,18605,,20,,,67,716.899,200,,,125595,2005,AKAM
1,18607,,772.875,,,46,5537.924,772.875,,,125595,2005,AKAM
0,27472,,473.938,,,42,1648.221,473.938,,,125595,2005,AKAM
0,27474,,383.938,,,,822.194,383.938,,,125595,2005,AKAM
0,29106,,306.193,,,46,1002.898,600.565,,,125595,2005,AKAM
0,29107,,803.422,,,38,1977.705,803.422,,,125595,2005,AKAM
0,30919,,366.524,,,,548.455,366.524,,,125595,2005,AKAM
1,18293,,1395.319,,,56,4227.805,8876.168,,,126554,1999,A
0,18294,,560.96,,,,1296.067,3657.04,,,126554,1999,A
0,18295,,550.461,,,,1270.334,1298.937,,,126554,1999,A
0,18296,,608.517,,,,1372.764,2062.641,,,126554,1999,A
0,18297,,582.769,,,,1243.043,1010.882,,,126554,1999,A
0,20880,,477.493,,,,,559.457,,,126554,1999,A
1,18293,,1660,,,57,18776.945,1713.708,,,126554,2000,A
0,18294,,673.684,,,,2976.893,701.795,,,126554,2000,A
0,18296,,713.93,,,,3015.606,740.508,,,126554,2000,A
0,18297,,645.26,,,,4065.207,652.56,,,126554,2000,A
0,20880,,598.5,,,,5173.32,623.123,,,126554,2000,A
0,23271,,512.773,,,,,517.873,,,126554,2000,A
1,18293,,941.666,,,58,23804.955,948.466,,,126554,2001,A
0,18294,,488.125,,,,3923.398,494.925,,,126554,2001,A
0,18296,,463.336,,,,4355.739,470.136,,,126554,2001,A
0,18297,,473.125,,,,9622.521,479.925,,,126554,2001,A
0,23271,,668.75,,,,9816.446,673.85,,,126554,2001,A
0,26592,,329.58,,,,,336.38,,,126554,2001,A
0,26593,,391.971,,,,,398.771,,,126554,2001,A
1,18293,,925,,,59,14842.894,933,,,126554,2002,A
0,18294,,485.625,,,,3739.267,493.625,,,126554,2002,A
0,18296,,598.145,,,,3388.124,606.145,,,126554,2002,A
0,18297,,532.5,,,,6100.011,536.053,,,126554,2002,A
0,24752,,1202.493,,,,6783.12,2838.281,,,126554,2002,A
0,24753,,434.53,,,,2828.204,435.002,,,126554,2002,A
0,26592,,366.626,,,,,374.626,,,126554,2002,A
0,26593,,393.129,,,,,401.129,,,126554,2002,A
1,18293,,1333.45,,,60,7882.188,1929.649,,,126554,2003,A
0,18294,,541.16,,,,1911.814,549.16,,,126554,2003,A
0,18297,,707.73,,,,3441.037,715.73,,,126554,2003,A
0,24752,,766.706,,,,4139.082,1413.775,,,126554,2003,A
0,26592,,496.26,,,,1866.914,504.26,,,126554,2003,A
0,26593,,479.507,,,,1577.63,487.507,,,126554,2003,A
0,28304,,92.728,,,,,1357.416,,,126554,2003,A
0,30120,,448.484,,,,,448.484,,,126554,2003,A
0,30121,,451.299,,,,,459.299,,,126554,2003,A
1,18293,,2503.905,,,61,5273.67,3512.39,,,126554,2004,A
0,18297,,1239.062,,,,2771.503,1247.262,,,126554,2004,A
0,24752,,1176.361,,,,2722.277,1753.936,,,126554,2004,A
0,26592,,729.382,,,,1454.872,737.582,,,126554,2004,A
0,26593,,670.833,,,,,679.033,,,126554,2004,A
0,28304,,736.506,,,,769.706,769.706,,,126554,2004,A
0,30120,,720.876,,,,,720.876,,,126554,2004,A
0,30121,,631.368,,,,,639.568,,,126554,2004,A
0,32039,,536.312,,,,,544.512,,,126554,2004,A
1,18293,,2313.26,,,,3505.395,2534.036,,,126554,2005,A
1,18297,,1556.416,,,55,3475.532,1564.816,,,126554,2005,A
0,24752,,1109.64,,,,2684.311,1675.54,,,126554,2005,A
0,26592,,641.266,,,,,649.666,,,126554,2005,A
0,26593,,682.603,,,,1050.378,691.003,,,126554,2005,A
0,30120,,773.008,,,,1176.516,1300.708,,,126554,2005,A
0,30121,,642.444,,,,972.39,650.844,,,126554,2005,A
0,32039,,629.014,,,,,637.414,,,126554,2005,A
0,19191,,305.833,,,,315.529,315.529,,,126721,1997,TDY
0,19191,,871.953,,,,,1269.436,,,126721,1998,TDY
1,19191,,858.334,,,58,3564.495,2124.829,,,126721,1999,TDY
0,19192,,209.621,,,,657.201,297.284,,,126721,1999,TDY
0,19193,,126.995,,,,462.917,126.995,,,126721,1999,TDY
0,19194,,209.768,,,,224.077,224.077,,,126721,1999,TDY
1,19191,,1030.127,,,59,2057.063,1610.217,,,126721,2000,TDY
0,19193,,416.03,,,,872.347,723.398,,,126721,2000,TDY
0,19194,,244.815,,,,400.804,326.33,,,126721,2000,TDY
0,22225,,104.589,,,,487.82,104.589,,,126721,2000,TDY
0,22226,,243.507,,,,640.856,505.154,,,126721,2000,TDY
1,19191,,865,,,60,2194.287,1355.022,,,126721,2001,TDY
0,19193,,412.821,,,,834.901,415.268,,,126721,2001,TDY
0,19194,,246.524,,,,460.173,292.32,,,126721,2001,TDY
0,22225,,383.48,,,,981.209,701.454,,,126721,2001,TDY
0,24278,,145.003,,,,300.84,161.392,,,126721,2001,TDY
1,19191,,973.337,,,61,2199.693,1633.485,,,126721,2002,TDY
0,19193,,483.433,,,,866.489,583.385,,,126721,2002,TDY
0,19194,,266.567,,,,477.408,364.166,,,126721,2002,TDY
0,22225,,442.003,,,,815.107,532.003,,,126721,2002,TDY
0,24278,,373.918,,,,576.539,444.424,,,126721,2002,TDY
1,19191,,1098.732,,,62,2166.687,1766.134,,,126721,2003,TDY
0,19193,,551.035,,,,983.378,770.584,,,126721,2003,TDY
0,19194,,335.49,,,,539.229,454.112,,,126721,2003,TDY
0,22225,,172.649,,,,431.717,368.276,,,126721,2003,TDY
0,24278,,433.101,,,,650.93,548.08,,,126721,2003,TDY
0,27030,,227.89,,,,334.681,355.259,,,126721,2003,TDY
1,19191,,1617.117,,,63,2868.932,2414.087,,,126721,2004,TDY
0,19193,,696.975,,,,1207.74,957.575,,,126721,2004,TDY
0,19194,,642.693,,,,1037.541,810.119,,,126721,2004,TDY
0,24278,,479.922,,,,746.679,610.226,,,126721,2004,TDY
0,27030,,355.803,,,,536.851,496.916,,,126721,2004,TDY
1,19191,,1854.23,,,64,3378.5,6340.253,,,126721,2005,TDY
0,19193,,750.663,,,,1343.931,1920.162,,,126721,2005,TDY
0,19194,,687.494,,,,1180.971,893.465,,,126721,2005,TDY
0,24278,,497.518,,,,812.401,933.53,,,126721,2005,TDY
0,27030,,446.78,,,,639.528,521.912,,,126721,2005,TDY
1,22733,,1184.545,,,,5635.666,2250.518,,,128978,1999,PKG
0,22734,,505.943,,,,1980.515,545.857,,,128978,1999,PKG
0,22735,,315.941,,,,1174.353,317.32,,,128978,1999,PKG
0,22736,,293.142,,,,873.776,347.197,,,128978,1999,PKG
0,22737,,193.859,,,,547.005,203.654,,,128978,1999,PKG
1,22733,,1391,,,56,2642.034,1812.825,,,128978,2000,PKG
0,22734,,684.6,,,,1097.385,765.701,,,128978,2000,PKG
0,22735,,427.605,,,,711.131,512.121,,,128978,2000,PKG
0,22736,,380.944,,,,653.813,487.971,,,128978,2000,PKG
0,22737,,256.528,,,,402.984,283.578,,,128978,2000,PKG
1,22733,,1359.178,,,57,3040.081,2102.487,,,128978,2001,PKG
0,22734,,659.22,,,,1095.631,3923.386,,,128978,2001,PKG
0,22735,,435.84,,,,689.808,1430.786,,,128978,2001,PKG
0,22736,,437.09,,,,668.643,481.124,,,128978,2001,PKG
0,22737,,235.838,,,,396.607,2215.681,,,128978,2001,PKG
1,22733,,1265.016,,,58,2719.753,1901.017,,,128978,2002,PKG
0,22734,,632.824,,,,1556.838,3458.115,,,128978,2002,PKG
0,22735,,438.112,,,,671.1,1897.416,,,128978,2002,PKG
0,22736,,438.112,,,,657.201,485.266,,,128978,2002,PKG
0,22737,,150.87,,,,295.886,176.35,,,128978,2002,PKG
0,25572,,178.635,,,,231.751,186.72,,,128978,2002,PKG
1,22733,,1850.016,,,59,3044.877,11752.967,,,128978,2003,PKG
0,22734,,667.824,,,,1170.172,2948.77,,,128978,2003,PKG
0,22735,,478.112,,,,767.461,1588.154,,,128978,2003,PKG
0,22736,,528.112,,,,832.077,3856.826,,,128978,2003,PKG
0,25572,,196,,,,395.56,323.232,,,128978,2003,PKG
1,22733,,1986.772,,,60,3306.289,8749.788,,,128978,2004,PKG
0,22734,,720.22,,,,1313.31,2185.172,,,128978,2004,PKG
0,22735,,561.464,,,,927.54,809.815,,,128978,2004,PKG
0,22736,,571.464,,,,952.593,834.868,,,128978,2004,PKG
0,25572,,220.68,,,,445.568,373.122,,,128978,2004,PKG
1,22733,,2085.356,,,61,3363.315,8500.611,,,128978,2005,PKG
0,22734,,759.424,,,,1337.519,1708.061,,,128978,2005,PKG
0,22735,,622.508,,,,1104.282,3511.265,,,128978,2005,PKG
0,22736,,622.508,,,,1120.325,1033.769,,,128978,2005,PKG
0,30601,,497.528,,,,939.785,867.189,,,128978,2005,PKG
0,21690,,751,,,,,1111.203,,,133366,1999,EW
0,21691,,308.231,,,,,506.096,,,133366,1999,EW
0,21692,,280.642,,,,,478.142,,,133366,1999,EW
0,21694,,289.592,,,,,501.352,,,133366,1999,EW
0,24060,,262.81,,,,,420.097,,,133366,1999,EW
1,21690,,1048.077,,,48,7596.611,4426.272,,,133366,2000,EW
0,21691,,479.831,,,50,3126.83,3019.225,,,133366,2000,EW
0,21692,,419.855,,,53,2682.364,2383.896,,,133366,2000,EW
0,21693,,416.808,,,46,1645.692,646.65,,,133366,2000,EW
0,21694,,348.254,,,52,1799.979,1823.395,,,133366,2000,EW
0,24060,,364.9,,,,,731.238,,,133366,2000,EW
1,21690,,1420.555,,,49,1754.315,1693.428,,,133366,2001,EW
0,21691,,573.926,,,51,595.04,595.04,,,133366,2001,EW
0,21692,,511.055,,,54,564.212,531.521,,,133366,2001,EW
0,21693,,499.373,,,47,1132.335,633.447,,,133366,2001,EW
0,24060,,421.883,,,43,962.863,630.271,,,133366,2001,EW
1,21690,,1117.538,,,50,4857.375,1351.663,,,133366,2002,EW
0,21691,,505.731,,,52,2386.332,531.088,,,133366,2002,EW
0,21692,,436.562,,,55,1934.845,458.509,,,133366,2002,EW
0,21693,,465.538,,,,2211,589.379,,,133366,2002,EW
0,24060,,405.766,,,44,1823.224,627.622,,,133366,2002,EW
0,28971,,280.724,,,,,628.752,,,133366,2002,EW
1,21690,,1021.055,,,51,5580.662,1202.941,,,133366,2003,EW
0,21691,,483.322,,,53,2772.262,2338.068,,,133366,2003,EW
0,21692,,412.509,,,56,2158.686,431.456,,,133366,2003,EW
0,24060,,454.214,,,45,2244.755,733.611,,,133366,2003,EW
0,27347,,348.758,,,44,2251.76,488.758,,,133366,2003,EW
0,28971,,319.037,,,,,509.862,,,133366,2003,EW
1,21690,,1863.846,,,52,2098.647,2029.496,,,133366,2004,EW
0,21691,,723.261,,,54,744.182,2397.348,,,133366,2004,EW
0,21692,,702.11,,,57,741.455,2027.37,,,133366,2004,EW
0,27347,,621.436,,,45,638.042,637.341,,,133366,2004,EW
