,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,SIZE_CATEGORY,signature_index
377,2312,RHI,333.083,0.0,0.0,53.5,279.583,0.0,SP,77032310,ROBERT HALF INTL INC,2018,2010,1388.06,41.852000000000004,0.0,364.5,981.708,0.0,6811.2616,Medium,c161cb916c8e90cf3a8e1970cbe1a4df
378,2312,RHI,333.083,0.0,0.0,53.5,279.583,0.0,SP,77032310,ROBERT HALF INTL INC,2019,2010,1388.06,41.852000000000004,0.0,364.5,981.708,0.0,7269.828,Medium,57685d2910f7219d1cf021785fddb242
379,2403,BMY,235.0,0.0,0.0,125.0,110.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2010,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,45121.92,Big,5535f36ed0f4da8b21aaeea27cc65be9
380,2403,BMY,270.0,20.0,0.0,125.0,125.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2011,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,59555.6,Big,d6e0316286093eefdf1fc74a7cad1a76
381,2403,BMY,268.333,20.0,0.0,108.333,140.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2012,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,53382.42,Big,6cab7c311e56e6d9614fad9aaf1cf4c7
382,2403,BMY,207.823,30.0,0.0,17.823,160.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2013,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,87644.35,Big,8b3199714c989eb6092255cdd3b5fbb1
383,2403,BMY,300.0,20.0,0.0,120.0,160.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2014,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,98048.83,Big,369ba93b0e9006f2d11fb29a11eeccbd
384,2403,BMY,300.0,20.0,0.0,120.0,160.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2015,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,114810.51,Huge,a224eae8f6b73b202a53b6ac3294e1ab
385,2403,BMY,232.985,6.0,0.0,84.931,142.054,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2016,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,97711.68,Big,d986c08fe6685c2e730c06e4b86b21a6
386,2403,BMY,311.223,16.25,0.0,124.973,170.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2017,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,100070.24,Huge,2833c85aae83e4646f4caa28185ed058
387,2403,BMY,332.75,17.75,0.0,130.0,185.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2018,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,84831.36,Big,85f00dda5b121cf3cd408b36c3f0ca20
388,2403,BMY,354.808,30.0,0.0,139.808,185.0,0.0,SP,11012210,BRISTOL-MYERS SQUIBB CO,2019,2010,2561.16,94.499,0.0,1269.167,1197.5,0.0,144491.69,Huge,41620d2e655b69c915fc21eb5a60de08
389,2435,BF.B,166.333,0.0,0.0,106.333,60.0,0.0,SP,11563720,BROWN FORMAN CORP,2010,2010,1437.515,0.0,0.0,793.9,529.615,114.0,10317.7372,Big,3efa68245bd6bfe2b22c16a98248664d
390,2435,BF.B,209.329,0.0,0.0,179.329,30.0,0.0,SP,11563720,BROWN FORMAN CORP,2011,2010,1437.515,0.0,0.0,793.9,529.615,114.0,12169.0881,Big,54efe1ed0c7614ae8acb0bea0c85aeab
391,2435,BF.B,232.247,0.0,0.0,163.247,69.0,0.0,SP,11563720,BROWN FORMAN CORP,2012,2010,1437.515,0.0,0.0,793.9,529.615,114.0,15075.6326,Big,a88e21ccbca7413ef04a7c401f4bde4c
392,2435,BF.B,133.837,89.837,0.0,44.0,0.0,0.0,SP,11563720,BROWN FORMAN CORP,2013,2010,1437.515,0.0,0.0,793.9,529.615,114.0,19101.35,Big,a7266052a24521e9f8b2fba0c18a2af6
393,2435,BF.B,260.75,0.0,0.0,85.75,175.0,0.0,SP,11563720,BROWN FORMAN CORP,2014,2010,1437.515,0.0,0.0,793.9,529.615,114.0,19008.3733,Big,9b7a21436de101cbde69f7f99ff81b9c
394,2435,BF.B,297.273,70.0,0.0,52.273,175.0,0.0,SP,11563720,BROWN FORMAN CORP,2015,2010,1437.515,0.0,0.0,793.9,529.615,114.0,19671.1861,Big,6fb2549d408bb932b3f8393ab859fce9
395,2435,BF.B,172.567,0.0,0.0,172.567,0.0,0.0,SP,11563720,BROWN FORMAN CORP,2016,2010,1437.515,0.0,0.0,793.9,529.615,114.0,18300.0473,Big,09967fe331c2e23595b946bd23674383
396,2435,BF.B,2.823,0.0,0.0,2.823,0.0,0.0,SP,11563720,BROWN FORMAN CORP,2017,2010,1437.515,0.0,0.0,793.9,529.615,114.0,26503.9005,Big,4d065f9ad1df64c2586824fd262144a3
397,2435,BF.B,278.701,0.0,0.0,25.0,253.701,0.0,SP,11563720,BROWN FORMAN CORP,2018,2010,1437.515,0.0,0.0,793.9,529.615,114.0,25261.1869,Big,bd28022d38ce9bacec3af0fe48fb7aa5
398,2547,CI,268.424,18.424,0.0,150.0,100.0,0.0,SP,12552310,CIGNA GROUP (THE),2010,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,9967.1208,Medium,0f4ff2ace8b03c571995b89240de2589
399,2547,CI,268.424,18.424,0.0,150.0,100.0,0.0,SP,12552310,CIGNA GROUP (THE),2010,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,9967.1208,Medium,cc184c297edc2c23a5babe1ce9ebf1cb
400,2547,CI,269.579,19.579,0.0,150.0,100.0,0.0,SP,12552310,CIGNA GROUP (THE),2011,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,11992.386,Big,78977f24994ab70044f654af49bf6101
401,2547,CI,269.579,19.579,0.0,150.0,100.0,0.0,SP,12552310,CIGNA GROUP (THE),2011,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,11992.386,Big,4dc9cdb4bad633dae820fa76693f18c8
402,2547,CI,306.175,6.175,0.0,120.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2012,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,15280.4183,Big,acc7b342b5581cdb2174af6ba94e5e77
403,2547,CI,306.175,6.175,0.0,120.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2012,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,15280.4183,Big,cbf1e8f300d3d03e1f8511edaeef4cbf
404,2547,CI,306.021,6.021,0.0,120.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2013,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,24103.0145,Big,c31d8dfd0942d14e0a44a10e718626c1
405,2547,CI,306.021,6.021,0.0,120.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2013,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,24103.0145,Big,5b6ba09f1dc9f875369a1fc6c94a5154
406,2547,CI,306.113,6.113,0.0,120.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2014,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,26682.0932,Big,d3e4fa8615b288c16a0f32b8e542f64a
407,2547,CI,306.113,6.113,0.0,120.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2014,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,26682.0932,Big,a2fe624c959359d4d6c4d193a145f32b
408,2547,CI,303.685,6.185,0.0,117.5,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2015,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,37540.0835,Big,943a353b97bb4e0c125eaf1f362c495a
409,2547,CI,303.685,6.185,0.0,117.5,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2015,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,37540.0835,Big,bf0618dc1e746472d847a251794e9d6a
410,2547,CI,301.263,6.263,0.0,115.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2016,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,34263.7559,Big,004a3836081aee4b2eab7d0fb1cac735
411,2547,CI,301.263,6.263,0.0,115.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2016,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,34263.7559,Big,26bb94a8cf1049428091107022970dce
412,2547,CI,301.316,6.316,0.0,115.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2017,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,49547.258,Big,14e585c62117e907f0a7fe105306ba40
413,2547,CI,301.316,6.316,0.0,115.0,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2017,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,49547.258,Big,42e2bc55903a966e3e59d6b547e57ee8
414,2547,CI,305.37,6.62,0.0,118.75,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2018,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,,,b9edfde9fa6c7ba79d95412e7772117f
415,2547,CI,305.37,6.62,0.0,118.75,180.0,0.0,SP,12552310,CIGNA GROUP (THE),2018,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,,,23b996d525415ac73674240e6747c48f
416,2547,CI,341.394,6.394,0.0,145.0,190.0,0.0,SP,12552310,CIGNA GROUP (THE),2019,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,,,cf3204c38c3e86bc3c7644db11539faf
417,2547,CI,341.394,6.394,0.0,145.0,190.0,0.0,SP,12552310,CIGNA GROUP (THE),2019,2010,4959.691,99.691,0.0,3948.455,911.5450000000001,0.0,,,a2025531644d4272c4fb86d7d5467185
418,2574,CSX,0.0,50.0,0.0,0.0,0.0,0.0,SP,12640810,CSX CORP,2010,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,23927.7966,Big,68c43529b2d47d5829707f3fb95bfaac
419,2574,CSX,68.7,15.367,0.0,53.333,0.0,0.0,SP,12640810,CSX CORP,2011,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,22095.2464,Big,4ecf4441ad12bc68f9a08292c8a9444d
420,2574,CSX,277.407,46.15,0.0,80.0,151.257,0.0,SP,12640810,CSX CORP,2012,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,20134.1691,Big,1f8f34242ffd5a306fdfa889559de457
421,2574,CSX,258.511,11.201,0.0,80.0,167.31,0.0,SP,12640810,CSX CORP,2013,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,29024.9022,Big,7be895998402ec1e798d002916d960be
422,2574,CSX,256.172,26.321,0.0,80.0,149.851,0.0,SP,12640810,CSX CORP,2014,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,35925.3419,Big,5f253c0ed1992f370cdee52b4426f314
423,2574,CSX,307.717,61.302,0.0,95.0,151.415,0.0,SP,12640810,CSX CORP,2015,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,25055.0883,Big,75fbecc2585a95c6245a6672759c058e
424,2574,CSX,256.733,21.321,0.0,95.0,140.412,0.0,SP,12640810,CSX CORP,2016,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,33349.5074,Big,4c456e0388dff98dc26499c1b349658d
425,2574,CSX,349.692,51.365,0.0,105.0,193.327,0.0,SP,12640810,CSX CORP,2017,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,48950.7035,Big,301af40f69d3813d1c7b88fa38ed30b9
426,2574,CSX,301.582,51.391,0.0,105.0,145.191,0.0,SP,12640810,CSX CORP,2018,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,50833.5234,Big,bfc829eb936674e1a5d3d7e4bf01cc24
427,2574,CSX,334.371,51.685,0.0,117.5,165.186,0.0,SP,12640810,CSX CORP,2019,2010,2564.34,416.36,0.0,862.5,1335.48,0.0,55968.3616,Big,e3be3c7330cc56b6eb545b0a4ced66f8
428,2663,CPB,200.0,0.0,0.0,100.0,100.0,0.0,SP,13442910,CAMPBELL SOUP CO,2010,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,12062.4,Big,048c34d0ca06c43707bb9e77681543ad
429,2663,CPB,232.0,0.0,0.0,116.0,116.0,0.0,SP,13442910,CAMPBELL SOUP CO,2011,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,10576.0,Big,40d9311a65f509743e4d231e652a282e
430,2663,CPB,217.0,0.0,0.0,108.5,108.5,0.0,SP,13442910,CAMPBELL SOUP CO,2012,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,10330.32,Big,3f4739acb54d98ea5d6d46811fcce61c
431,2663,CPB,238.0,0.0,0.0,119.0,119.0,0.0,SP,13442910,CAMPBELL SOUP CO,2013,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,14601.6,Big,03e728f32143b0ab0f987babaf7b54fe
432,2663,CPB,245.0,0.0,0.0,122.5,122.5,0.0,SP,13442910,CAMPBELL SOUP CO,2014,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,13017.67,Big,7d198e784717108b54038ec33bca142d
433,2663,CPB,256.0,0.0,0.0,128.0,128.0,0.0,SP,13442910,CAMPBELL SOUP CO,2015,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,15286.1,Big,ab659d66c5c119fe49ab44b4acbc0ba3
434,2663,CPB,263.0,0.0,0.0,131.5,131.5,0.0,SP,13442910,CAMPBELL SOUP CO,2016,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,19179.16,Big,c90edcdfcf5583ea31a3749d610cacd9
435,2663,CPB,273.0,0.0,0.0,131.5,141.5,0.0,SP,13442910,CAMPBELL SOUP CO,2017,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,15901.83,Big,16a9f731778579769cdce992106acd2a
436,2663,CPB,273.0,0.0,0.0,131.5,141.5,0.0,SP,13442910,CAMPBELL SOUP CO,2018,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,12310.9,Big,864d348852d5f20da354fd9c7ff5cb4b
437,2663,CPB,255.5,0.0,0.0,122.75,132.75,0.0,SP,13442910,CAMPBELL SOUP CO,2019,2010,3461.341,0.0,0.0,1729.833,1731.508,0.0,12443.34,Big,a9d5b8bf828c9033bb259f5e9bdc4a6c
438,2710,STZ,198.555,0.0,0.0,87.0,59.99,51.565,SP,21036P10,CONSTELLATION BRANDS,2010,2010,1267.191,0.0,0.0,569.5,374.94,322.751,4287.2904,Medium,4dec714fd0da634aff0b430892c0df4f
439,2710,STZ,203.126,0.0,0.0,92.5,59.994,50.632,SP,21036P10,CONSTELLATION BRANDS,2011,2010,1267.191,0.0,0.0,569.5,374.94,322.751,4244.2893,Medium,9c9d315b561d3725b12bcc17dbe195ff
440,2710,STZ,216.561,0.0,0.0,97.0,69.996,49.565,SP,21036P10,CONSTELLATION BRANDS,2012,2010,1267.191,0.0,0.0,569.5,374.94,322.751,8178.2962,Medium,099623ab3072b7ed3c8a92e1244ce1e6
441,2710,STZ,220.669,2.5,0.0,95.5,69.988,52.681,SP,21036P10,CONSTELLATION BRANDS,2013,2010,1267.191,0.0,0.0,569.5,374.94,322.751,15528.1698,Big,dc4065318699966dd087b4774e1e3d21
442,2710,STZ,217.654,2.5,0.0,93.0,69.965,52.189,SP,21036P10,CONSTELLATION BRANDS,2014,2010,1267.191,0.0,0.0,569.5,374.94,322.751,22338.3214,Big,112d07678d3b4e755d142fa1b7d47293
443,2710,STZ,48.5,2.5,0.0,46.0,0.0,0.0,SP,21036P10,CONSTELLATION BRANDS,2015,2010,1267.191,0.0,0.0,569.5,374.94,322.751,28241.6642,Big,2c7cbbc8c8d051181ef0716801ecf064
444,2710,STZ,233.962,0.0,0.0,94.0,85.0,54.962,SP,21036P10,CONSTELLATION BRANDS,2016,2010,1267.191,0.0,0.0,569.5,374.94,322.751,30884.3144,Big,4c617ad05b9abd548442fde93108f14f
445,2710,STZ,244.944,0.0,0.0,95.125,94.844,54.975,SP,21036P10,CONSTELLATION BRANDS,2017,2010,1267.191,0.0,0.0,569.5,374.94,322.751,41305.4562,Big,5538f2234437521337f28187ef18f893
446,2710,STZ,0.0,0.0,0.0,92.5,94.949,54.983,SP,21036P10,CONSTELLATION BRANDS,2018,2010,1267.191,0.0,0.0,569.5,374.94,322.751,32211.5627,Big,4d0207fc278857e30e0d5a8605a56e80
447,2751,CAH,221.986,1.0,0.0,101.0,119.986,0.0,SP,14149Y10,CARDINAL HEALTH INC,2010,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,11978.604,Big,226f1a48e3fc967800d0d52a292483bd
448,2751,CAH,208.015,0.0,0.0,88.0,120.015,0.0,SP,14149Y10,CARDINAL HEALTH INC,2011,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,15946.962,Big,db1153cc9df4e043c15d517fad5b61d6
449,2751,CAH,240.516,0.0,0.0,100.511,140.005,0.0,SP,14149Y10,CARDINAL HEALTH INC,2012,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,14406.0,Big,96c99046a174763e709238d8a0a195b2
450,2751,CAH,251.487,6.5,0.0,105.0,139.987,0.0,SP,14149Y10,CARDINAL HEALTH INC,2013,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,16000.8,Big,92e070f30f9c672e0e8079798de11e7d
451,2751,CAH,271.485,6.5,0.0,105.0,159.985,0.0,SP,14149Y10,CARDINAL HEALTH INC,2014,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,23104.72,Big,06cc7498a046cd605b4f5a38fd96687b
452,2751,CAH,301.48,6.5,0.0,114.986,179.994,0.0,SP,14149Y10,CARDINAL HEALTH INC,2015,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,27437.2,Big,20a0a01c4e5ba5c1578c1cbd10a40967
453,2751,CAH,313.157,6.5,0.0,126.658,180.0,0.0,SP,14149Y10,CARDINAL HEALTH INC,2016,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,25119.22,Big,577db3f90fc4cd1b780974fa50dfb634
454,2751,CAH,316.5,6.5,0.0,130.0,180.0,0.0,SP,14149Y10,CARDINAL HEALTH INC,2017,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,24622.72,Big,c01acd914a594b18c67d0ddba2850199
455,2751,CAH,326.581,13.0,0.0,133.6,179.981,0.0,SP,14149Y10,CARDINAL HEALTH INC,2018,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,15088.47,Big,7910098055769e7dad0e7827c86332bd
456,2751,CAH,504.947,0.0,0.0,204.946,300.001,0.0,SP,14149Y10,CARDINAL HEALTH INC,2019,2010,2482.737,4.285,0.0,923.887,1423.926,130.639,14082.9,Big,e7b821700ae9422a934450055ed6fe45
457,2817,CAT,209.508,1.5,0.0,208.008,0.0,0.0,SP,14912310,CATERPILLAR INC,2010,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,59832.1622,Big,1a5e8fcf2c0584ed6341656f6a9086f1
458,2817,CAT,276.589,12.0,0.0,164.502,100.087,0.0,SP,14912310,CATERPILLAR INC,2011,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,58666.4898,Big,2efd836d670421f10e3dbe924455fc6e
459,2817,CAT,262.072,12.0,0.0,150.0,100.072,0.0,SP,14912310,CATERPILLAR INC,2012,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,58697.9583,Big,a7206d52a030c8e75f787bdda59cd7a0
460,2817,CAT,260.071,10.0,0.0,150.0,100.071,0.0,SP,14912310,CATERPILLAR INC,2013,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,57920.6158,Big,11711beb935dbec02cda28498e40188b
461,2817,CAT,305.01,10.0,0.0,170.0,125.01,0.0,SP,14912310,CATERPILLAR INC,2014,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,55482.4655,Big,3260454907374350f53975b2791caf1a
462,2817,CAT,304.998,10.0,0.0,170.0,124.998,0.0,SP,14912310,CATERPILLAR INC,2015,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,39574.6031,Big,91e786b3ecaa127ee48a31864ac02737
463,2817,CAT,303.015,8.0,0.0,170.0,125.015,0.0,SP,14912310,CATERPILLAR INC,2016,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,54390.7116,Big,f9130cba98a85a7f054a3a5ec3431633
464,2817,CAT,295.028,0.0,0.0,170.0,125.028,0.0,SP,14912310,CATERPILLAR INC,2017,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,94173.9051,Big,9bfd1ee2d59899eb54b71c3ba77ad631
465,2817,CAT,328.062,8.0,0.0,170.0,150.062,0.0,SP,14912310,CATERPILLAR INC,2018,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,73134.249,Big,dff34bb936adc9fc3ad22c30b4c6bc69
466,2817,CAT,331.721,8.0,0.0,173.75,149.971,0.0,SP,14912310,CATERPILLAR INC,2019,2010,3163.514,176.426,0.0,2987.088,0.0,0.0,81236.2574,Big,32d6eeca1517643e30ee6727646305f2
467,2884,LUMN,337.394,29.394,0.0,208.0,100.0,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2010,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,14079.4492,Big,0cc82dfd0d1498d9b42344a027ce34eb
468,2884,LUMN,310.585,16.585,0.0,194.0,100.0,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2011,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,23008.7208,Big,14ad1cc2cc413699215941032ca78688
469,2884,LUMN,318.31,8.276,0.0,195.25,114.784,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2012,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,24475.741,Big,87b70ba0678bdcb25364e341e5296546
470,2884,LUMN,315.619,3.563,0.0,203.0,109.056,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2013,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,18588.8385,Big,28dfdfe2976f983420c49ab53072bd67
471,2884,LUMN,354.263,4.163,0.0,201.0,149.1,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2014,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,22501.9029,Big,9cc032345854aea003c0d4b6310e1e58
472,2884,LUMN,341.266,3.875,0.0,197.0,140.391,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2015,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,13682.008,Big,f00e59dd88cd6c285fd47b5342dcbbfb
473,2884,LUMN,347.609,3.805,0.0,213.0,130.804,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2016,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,12996.8401,Big,9f6b38dd6b55a9ab027ab62645dda4e1
474,2884,LUMN,484.341,5.526,0.0,332.0,146.815,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2017,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,17833.7389,Big,4ead03c43f639653ff2af4437334cb8a
475,2884,LUMN,475.907,11.468,0.0,302.5,161.939,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2018,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,16364.5301,Big,b6f3493cc3f6797a00c75c9b28ae072d
476,2884,LUMN,471.422,15.95,0.0,309.0,146.472,0.0,SP,55024110,LUMEN TECHNOLOGIES INC,2019,2010,2910.632,229.632,0.0,1381.0,1300.0,0.0,14399.6662,Big,c014eda9d0dfe9afc53ded4ddd7977f1
477,2968,JPM,260.0,0.0,0.0,90.0,170.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2010,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,165874.6715,Huge,28bcde32719ceaece629e58ac86b4540
478,2968,JPM,260.0,0.0,0.0,90.0,170.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2010,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,165874.6715,Huge,ff86efe4ec6d591ea88555ff25c11b31
479,2968,JPM,260.0,0.0,0.0,90.0,170.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2011,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,125441.9758,Huge,0842cca2536a8f1623fb9fde76f18afe
480,2968,JPM,260.0,0.0,0.0,90.0,170.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2011,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,125441.9758,Huge,10f4c78676fa8e2558dde778222ca83c
481,2968,JPM,260.0,0.0,0.0,90.0,170.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2012,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,167256.3459,Huge,f957dbcc4fc0fc88f85a69324d3e6c87
482,2968,JPM,260.0,0.0,0.0,90.0,170.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2012,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,167256.3459,Huge,edd3b005fe2bd253279bc0702bc1faf5
483,2968,JPM,31.25,0.0,0.0,31.25,0.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2013,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,219657.1958,Huge,a54508e785c0102b146e3ad252f4dd7a
484,2968,JPM,31.25,0.0,0.0,31.25,0.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2013,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,219657.1958,Huge,50e95933267ce90e3e683335bfca4478
485,2968,JPM,345.0,0.0,0.0,120.0,225.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2014,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,232471.4956,Huge,cabfc2ad878465c86d713fc4468ee0f3
486,2968,JPM,345.0,0.0,0.0,120.0,225.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2014,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,232471.4956,Huge,fa32fabe3a50bd10558d931fc47cf9d9
487,2968,JPM,345.0,30.0,0.0,90.0,225.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2015,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,241899.2543,Huge,cba04595d8db354b9eb63b90b41dad11
488,2968,JPM,345.0,30.0,0.0,90.0,225.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2015,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,241899.2543,Huge,e739434ed3f6ea6c32957db09e25dfc6
489,2968,JPM,349.375,34.375,0.0,90.0,225.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2016,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,307295.0851,Huge,4079b8f71e0e275cbb4a2eaa8b84728b
490,2968,JPM,349.375,34.375,0.0,90.0,225.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2016,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,307295.0851,Huge,1b5c52a5e14dd527b87ecee2d22a3266
491,2968,JPM,402.083,0.0,0.0,152.083,250.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2017,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,366301.582,Huge,bc49400a8e57bf3d2b995431cce7553e
492,2968,JPM,402.083,0.0,0.0,152.083,250.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2017,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,366301.582,Huge,093af434fdb9d42b8347cb125130cd8d
493,2968,JPM,99.2,11.708,0.0,87.492,0.0,0.0,SP,46625H10,JPMORGAN CHASE & CO,2018,2010,2665.0,0.0,0.0,965.0,1700.0,0.0,319780.2769,Huge,c2a6e9b37d9e2d4e2f145a6994fb8c6a
