,Unnamed: 0,total_director_comp,year,mkvalt,size_category,signature_index,net_income,num_employees,debt_to_equity,assets_in_place,capex_by_assets,return_on_equity
0,0,902.555,2012,5.585588479567557,Small,589b2d914f25e0a1ff8f707f7aa52096,,4.359908829420263,-7.359442332065906,1.0649314413265305,0.0782047193877551,-0.0187739158163265
1,1,902.555,2013,8.793610903506101,Small,436a3154f7acadd68f77107364944857,,4.383275854074314,-4.353677401209394,1.0421838309292184,0.067510902381751,-0.0829838980207983
2,2,902.555,2014,10.529575285090797,Medium,dc94df973b47ec03bf615d54bd90e720,,4.353498551059343,-3.943533241517466,1.0307528711186729,0.0803062526584432,-0.0797958315610378
3,3,902.555,2015,10.183115087869169,Medium,c2357bce3ae6160bca4e3155a24b1a0a,,4.704110133842995,-16.480776272427683,0.7188608732674204,0.0736553290127253,-0.0433795354557926
4,4,902.555,2016,10.072620727853227,Medium,7abb44613cbb465cef913dbfd121155a,7.966239776559467,4.730039168033961,20.658090054428506,0.8074524228370382,0.1213360444129674,0.0658426812272966
5,5,902.555,2017,10.11620417992473,Medium,9a31e2f7d8f34382307bba0f98457fbb,8.937218450855731,4.774912960575186,7.591836734693878,0.8396984405659403,0.1270474026644635,0.1571826913146752
6,6,902.555,2018,9.6017213764199,Medium,13cc73214e6af3620f95cca0d90a6149,7.892078421248119,4.8064770426931265,12.54663143989432,0.8845223700120919,0.1117720482115692,0.052190193860436
7,7,902.555,2019,9.415797394677288,Medium,af45d403e144b15ad55cbb4860330bc4,7.5595594960077,4.841032509710076,12.091186958736628,0.968985913300646,0.1161763561366643,0.037337535995019
8,8,2004.756,2012,8.629574660398324,Small,485318ffa12725e4d00d4bc59f8d27ec,5.858084571590739,1.9080599249242156,2.331445728277723,1.1491366410727493,0.0618919665060302,0.0283152478871327
9,9,2004.756,2013,8.670914876381214,Small,908c5e45e4cc8a93285d6472a5b7d376,5.827394415117471,1.8965698335804002,2.402091133874956,1.1313567718387694,0.0688510991289921,0.025892192353027
10,10,2004.756,2014,8.929714015977709,Small,2b63eccf684748241ff6b2dfb5f32cb5,5.94422093640798,1.8890374086925255,2.3352074075602984,1.1720823805468246,0.0676044863772238,0.0285166650908863
11,11,2004.756,2015,8.875705103096127,Small,df0e2a4ea0361dba032c32689fc1697d,6.0065354090031535,1.8614409924288633,2.185788907776191,1.2259657230910543,0.0763348115427362,0.0300602145908195
12,12,2004.756,2016,9.069655004875617,Small,3034dd287186680a6a19d791e5eaed6e,5.985433899250631,1.850971328859901,2.2425748593071586,1.1852720907739611,0.0647003828265448,0.0277775604232414
13,13,2004.756,2017,9.161048799122424,Small,847603370a479bc2ed0bb3a74b270aae,6.080521122918651,1.8573911426568845,2.24890655742676,1.183299554745467,0.072686135678533,0.0290956543333232
14,14,2004.756,2018,9.164410604967435,Small,55321521b6e50b4bccfe97ebffed402d,6.091386802196193,1.8467210273020294,2.304165689973108,1.1858779663130794,0.0809436091768856,0.0276197833163472
15,15,2004.756,2019,9.2214157627813,Medium,2e91482081037a40171cf2d8048ef1a6,6.191249395778241,1.8392789851960314,2.3734946641393817,1.157646869555009,0.08407539255055,0.0287004904259818
16,16,2985.222,2012,11.545118546875543,Medium,ba553669432e3b4fc551f51cdaeac051,8.439485023250205,4.499809670330265,1.6520269330160822,0.2921903783485143,0.0170709101466129,0.0778001295813381
17,17,2985.222,2013,10.991015238357743,Medium,150f32c5f8999a861d5034190ce7fc90,8.461352520735986,4.51085950651685,1.462806558457253,0.2988967098884808,0.0247441420047977,0.0784454666566838
18,18,2985.222,2014,11.125669593326222,Medium,14aae6065826e2755c375dff4ef28ef6,8.693315572967371,4.51085950651685,1.5127342164078603,0.2815334686677213,0.0267017252219322,0.0886878109097555
19,19,2985.222,2015,11.099489451433145,Medium,021126359ee5504a4b9b85f1cc3629a0,7.853993087224244,4.23410650459726,0.7026339835525008,0.2996298279514818,0.0266570437454892,0.0599725281121225
20,20,2985.222,2016,10.943285320894333,Medium,357aae774df23d0f07af638e7a0758e5,7.7336835707759,4.343805421853684,0.9121992009662734,0.3060448213204119,0.0260932768019382,0.055336159903089
21,21,2985.222,2017,11.507986951562293,Medium,650223213649774748b1803059994c33,8.394573477868327,4.30406509320417,0.93918249964641,0.3002157732683589,0.0269110480762237,0.1072320411181419
22,22,2985.222,2018,11.751815761363778,Medium,23aab2a0740350a9fa4c4849bca0a7c6,7.24422751560335,4.31748811353631,1.5556042457882948,0.2348004405119052,0.021285079557969,0.0265826149698097
23,23,2985.222,2019,11.938787864049951,Medium,b90ea41d143726dde5b9d93d8ba2614d,6.1675164908883415,4.59511985013459,1.46137165420591,0.2001967213114754,0.0148852459016393,0.006255737704918
24,24,2844.516,2012,7.444950157768196,Small,ea2259f570c6b61bd71972030b38a3f5,6.154858094016418,2.4069451083182885,3.9002961500493583,0.4188154713940371,0.0298146655922643,0.0948831587429492
25,25,2844.516,2013,7.939426161896365,Small,a034bd1c96b677609a6dbff1dbd109c7,6.19644412779452,2.4063142787565224,2.1157232704402515,0.4432781590633831,0.0504642712959224,0.0991118288251917
26,26,2844.516,2014,7.636230992595377,Small,9dc12a50e8206cac8bef2bbb61b3e5da,,2.336019869080283,6.434944237918216,0.5545,0.03325,-0.29575
27,27,2844.516,2015,7.728873421585956,Small,8c444fe27c31aae4b21671bac9e350d3,,2.3675297816344276,6.972426470588236,0.3995849665667512,0.0193682268849435,-0.0191376527553608
28,28,2844.516,2016,9.268882827588293,Medium,f44549531a266795396b89d4a47670e9,,2.270784780444248,19.144385026737968,0.4459782320148659,0.0252190071675073,-0.1069816830368994
29,29,2844.516,2017,9.204398755480314,Small,6602b77c9233d608bee1e0ef777ceabe,,2.2125509702900645,-8.54611650485437,0.3165004824702476,0.0308780958507558,-0.2122869089739466
30,30,2844.516,2018,9.828349049567882,Medium,1ac08bcc3cb4d759c15502a0b6b0cc3b,,2.1041341542702074,6.983173076923077,0.2652815417043059,0.0231857874134296,-0.1496537187594098
31,31,2844.516,2019,10.89035230522156,Medium,e88dad8c9de691c6a41429b141b58437,3.7612001156935624,2.186051276738094,4.7937806873977085,0.2827683615819209,0.0319209039548022,0.0121468926553672
32,32,2111.987,2012,9.774048642839311,Medium,ae3e49db564d844237b14c99afe18980,6.9364399128420455,2.9069010598473755,1.4076871766211758,1.207598160803797,0.0763296040989493,0.0761963290117652
33,33,2111.987,2013,10.021508159970102,Medium,92d36142eedb419a0735857491cc3f2b,7.1100428484169695,2.9391619220655967,1.4410435142689533,1.2054762887752173,0.0945859894896681,0.0856641032279734
34,34,2111.987,2014,10.232737593200591,Medium,1760335e7bc944b653e5dc2d3d50c4f0,7.062448668658617,3.0587070727153796,1.532452294201198,1.0651878785016942,0.0897779456728328,0.0689005890755409
35,35,2111.987,2015,10.221050021143654,Medium,23a6a4f49b7cbb2b8c85ef5b535c9087,6.901938393660572,3.0726933146901194,1.459138609221681,1.0941059153730233,0.085388877373236,0.05569716696265
36,36,2111.987,2016,10.394412952823586,Medium,bde3c5cae3c0387dbf9aacd6674f3e34,6.899420642192079,3.054001181677967,1.353620787966005,1.1374872743839677,0.0947292045154141,0.0557789764386273
37,37,2111.987,2017,10.404816690075895,Medium,bbe48d782b36fb0fec33dae4a5c6d5a1,7.152973384614658,2.9806186357439426,1.3873637743136984,1.1672487254918826,0.0926018316215642,0.0732820662801566
38,38,2111.987,2018,10.509718291599928,Medium,c295d430d541e3463df1ebb8e7765b2d,6.447464328590194,2.9231615807191558,1.5314283292841402,1.118236750427852,0.058475904582034,0.0349537254988839
39,39,2111.987,2019,10.797558685349653,Medium,1e2cd23c19397fedb68fb90f1649bba2,8.006500892095481,2.72785282839839,0.821092185362178,1.058514555536302,0.0562998180557962,0.162471841968463
40,40,916.408,2012,8.017157446974052,Small,1b757f500e1b7221b98b824e72dec148,5.5258512661635395,2.4881513799528894,3.5382666907906635,0.9222581030977156,0.036478890084918,0.05005382131324
41,41,916.408,2013,8.525933681796584,Small,bc1a0e0990c548546a16f4b15a64e118,5.499215308914927,2.5499138110966104,3.428060006818957,0.9752839268527432,0.0745717035611164,0.0470644850818094
42,42,916.408,2014,8.969198900401963,Small,5aafeba089f41b38e658421513081e02,5.755742213586912,2.559704859863187,2.874032371569317,0.9940054495912808,0.0940962761126248,0.0574023614895549
43,43,916.408,2015,9.218094163489278,Medium,13d63fcda10442a6a3c9c4f0b2e0b17d,6.230481447578482,2.578472885563115,1.8772794480039428,1.0210688591983557,0.0969510106200753,0.0870161014045906
44,44,916.408,2016,9.300445519983807,Medium,5f3278245b016f7861ebaa06c671a7c6,6.405228458030842,2.635622867166624,1.9059708509637987,1.0703769616566898,0.1122795664132017,0.0978806018443617
45,45,916.408,2017,9.11010161767723,Small,a4a364c43e04b6e306a019531f0c989c,6.742880635791903,2.7175383789745187,1.7096640398175031,1.1351599571406703,0.1272003673656819,0.1298025409459666
46,46,916.408,2018,8.922172168048307,Small,72c81d3d7e18ddc6f0d59d44f315d924,6.70196036600254,2.9503164100235084,2.3988399863527805,0.862778558522385,0.0680586227665127,0.0817104998996185
47,47,916.408,2019,9.028008815132228,Small,f13bdc96d1c78f8a3eb81a79a09d6ca5,6.9411900550683745,3.142253926216758,1.886320881483472,0.8635940409683427,0.0955307262569832,0.0962756052141527
48,48,2605.182,2012,10.8134445888403,Medium,805fbdac9aa58a381f8ca7180ddc3f07,7.611842399580417,4.867534450455582,2.535814738421151,0.3647777131680499,0.0172067452555902,0.0534439921763493
49,49,2605.182,2013,11.17907108277606,Medium,402522e677540d1af0d458e6a675a5ca,7.633853559681768,4.882801922586371,2.6749953729409586,0.3447297025723472,0.0200462218649517,0.0519242363344051
50,50,2605.182,2014,11.266480328138735,Medium,ce6168020a4bdd9aeea8f00b7125d1be,7.98139158158007,4.882801922586371,2.207167630057804,0.3395694454399923,0.0211215444532052,0.069911356414116
51,51,2605.182,2015,11.287157573084704,Medium,7f5b6c81b7fe8ebbe66e225219137ae8,8.274866820685254,4.875197323201151,1.585217839354211,0.321712336304611,0.0208429624738637,0.0863651370089138
52,52,2605.182,2016,11.386666762109567,Medium,3a0f17462c6eef2e003f66000bbecd87,8.352082671352637,4.844187086458591,1.5545109588265278,0.3190688873732151,0.0240698774504411,0.0932652746914259
53,53,2605.182,2017,11.654060585843228,Medium,97b642b52ba42a744b57b0b524365cca,8.469682208745185,4.859812404361672,1.674123502707433,0.3022954010868683,0.0217576445778246,0.0966826182172114
54,54,2605.182,2018,11.476207039282711,Medium,1733265e8b87aadac84ea22f06f7a2c0,8.478244441277663,4.875197323201151,1.7861531312922712,0.26792376168138,0.0202231005060392,0.0888154249621394
55,55,2605.182,2019,11.742962799463301,Medium,355c536b47da9efaf006981c8b6d8a2f,7.411556287811163,4.875197323201151,2.427818939569345,0.2557293683802852,0.0173607018371023,0.0278680519305571
56,56,1960.3,2012,8.418586219158806,Small,065663699fa1d6c05a2c6176b2ce9eee,4.922124611891889,1.308332819650179,0.1879513533384576,0.3623012534110119,0.0568580840023221,0.0877809689191919
57,57,1960.3,2013,8.448365163484697,Small,f63df56993b64511b1f6db62ca835bea,5.423120150462876,1.4816045409242156,0.1748150357809824,0.356137281797556,0.0532482996885826,0.1198615734645091
58,58,1960.3,2014,9.304109364761679,Medium,d92b52320c54fc81b7b197dfb58f20eb,5.308653761482738,1.547562508716013,0.1213193560660727,0.3531647263982896,0.0440545602781181,0.0945772018387697
59,59,1960.3,2015,9.681915453344004,Medium,955f79a331deaac4015db5b5b136110f,5.627980761239919,1.55814461804655,0.1104183522916567,0.3683082593973683,0.053062449102053,0.1191976340491192
60,60,1960.3,2016,9.55238888934743,Medium,846c7cc8bff2c936cc04399b8e9ad2ac,6.126213947659596,1.713797927758343,0.1743010582846311,0.3958235254556459,0.0701459412199878,0.153910821171565
61,61,1960.3,2017,9.834024391909145,Medium,a98e156ae8823ead9c682a4ccf24b5c1,6.682484466651753,1.9021075263969205,0.1773233730058243,0.4262515459482712,0.1156369306877453,0.2146313921600258
62,62,1960.3,2018,9.686074674502333,Medium,05ef932bf8544d9bafc81858505f8f6f,6.902943721984915,1.9878743481543455,0.0886654995199638,0.4585257042070861,0.0490999636872957,0.2581314519894174
63,63,1960.3,2019,9.508993912159205,Medium,ef47be1ff8472629500e784675c8acb6,6.917903610033952,2.128231705849268,0.1249231374671028,0.4501924086059121,0.0663153751967815,0.2208763337414727
64,64,2807.704,2012,9.802966579599476,Medium,5b3acb47963f7161aa44e03fe719fead,7.661527081358517,2.624668592163159,1.1137276050092877,1.0086732964176743,0.1551587750028251,0.060035032207029
65,65,2807.704,2013,10.203631477546264,Medium,2ca4969f48e82c7308bfa0b2ef694523,7.440146680662688,2.66374994220563,1.1095268956578097,1.0146668029435812,0.1790167620605069,0.0435149223221586
66,66,2807.704,2014,9.957044418860628,Medium,da0422db9ec0cf576b55c20b1e4a53a1,7.613324979540639,2.692936563292162,1.05443338074917,1.0486176653391956,0.1794387790336318,0.0466149490113026
67,67,2807.704,2015,9.537303980250739,Medium,91beaef4d688c99c931c53423bfa0179,8.527539483470381,2.5034830353609356,0.7269417475728155,1.0747532394629742,0.1365954062777751,0.1181643822800205
68,68,2807.704,2016,9.889196809557776,Medium,12b67a274aba71e1c6896096aee01ae9,7.748028524432376,1.1135009011618604,0.7321774375140734,1.2059204728083364,0.1367100419928456,0.0600601379024314
69,69,2807.704,2017,9.61284198660538,Medium,aaadde79fee696c1e05a229dffbac462,,1.0188473201992472,0.7115444134942742,1.3693814885217137,0.1263635034361749,-0.089369790905103
70,70,2807.704,2018,9.37611897047568,Medium,9ea76867cd413c3c6208e546f986036b,,0.8346467428336447,0.8965185083253062,1.6389015058872856,0.0786485447748157,-0.2142482792355263
71,71,2807.704,2019,9.922016997130052,Medium,435672ec71e2682ae85f9e0da44531b2,,0.7299611536826617,0.973486562302054,1.4063689858082382,0.0838092765662859,-0.1762720664589823
72,72,2638.3920000000003,2012,9.939255687394343,Medium,9de60058808c6bc3a7a7a717123bbe84,7.101675971619444,2.929165029281878,2.6876918579155094,1.06510752155386,0.0482806461203052,0.0240610444950946
73,73,2638.3920000000003,2013,10.034458664186651,Medium,fe7fef116f4e3bffe96fe9a7f40e6566,7.57353126274595,2.9290581402859983,2.561238406983088,1.0660053999195758,0.0531375064626697,0.0372632748022901
74,74,2638.3920000000003,2014,10.29945736937824,Medium,f439a8626f61223ce9c72a0e1716597c,7.138073034044347,2.91847318800704,2.568090831528516,1.0567807677451395,0.0576084757297625,0.0231574300586753
75,75,2638.3920000000003,2015,10.26163944574812,Medium,262fd73d5cc44269eaa0deeaae4d332d,7.299797366758161,2.9189052234406647,2.5071806030463164,1.0686177190059205,0.0669691920445279,0.0262346226114085
76,76,2638.3920000000003,2016,10.340392782708285,Medium,03f4f2dfff76baffae7c81ca2b503e3b,7.3987862754199485,2.9193370723002774,2.54512485136742,1.0783458823134842,0.071269263662737,0.0274009357235087
77,77,2638.3920000000003,2017,10.496728244931539,Medium,3f594e25358bb0ea4fd8dbe557bb80cc,7.624179436446576,2.856757521263402,2.446844067360843,1.0615776444439402,0.0745747214390975,0.0331873722299949
78,78,2638.3920000000003,2018,10.515023458364194,Medium,1a7906302e21e0c066b5511ab50199f4,6.414933279655721,2.869828856664835,2.6468701500258662,0.9774515225855042,0.0773558833863524,0.0096253684945255
79,79,2638.3920000000003,2019,10.751583213167498,Medium,06bea7104ee9e65f8c251eea14fcc0b5,7.5562188519154425,2.8716418883229404,2.5358682762351834,1.0417030361923771,0.0895933977144746,0.0295477613623547
80,80,3626.088,2012,11.059037675162678,Medium,9c59c959ede929ae8d665041a9e7e567,,4.110873864173311,8.05988909426987,0.0502441479305232,,
81,81,3626.088,2012,11.059037675162678,Medium,9c59c959ede929ae8d665041a9e7e567,,4.110873864173311,8.05988909426987,0.0502441479305232,,
82,82,3626.088,2012,11.059037675162678,Medium,9c59c959ede929ae8d665041a9e7e567,,4.110873864173311,8.05988909426987,0.0502441479305232,,
83,83,3626.088,2012,11.059037675162678,Medium,9c59c959ede929ae8d665041a9e7e567,,4.110873864173311,8.05988909426987,0.0502441479305232,,
84,84,3626.088,2012,11.059037675162678,Medium,31c38e36aca0401707bcb904ee7e686b,,4.110873864173311,8.05988909426987,0.0502441479305232,,
85,85,3626.088,2012,11.059037675162678,Medium,31c38e36aca0401707bcb904ee7e686b,,4.110873864173311,8.05988909426987,0.0502441479305232,,
86,86,3626.088,2012,11.059037675162678,Medium,31c38e36aca0401707bcb904ee7e686b,,4.110873864173311,8.05988909426987,0.0502441479305232,,
87,87,3626.088,2012,11.059037675162678,Medium,31c38e36aca0401707bcb904ee7e686b,,4.110873864173311,8.05988909426987,0.0502441479305232,,
88,88,3626.088,2013,11.477678733083128,Medium,7d7a64e9c791621d635218e068f7ce92,,4.135166556742356,7.15882728530382,0.052916125918728,,
89,89,3626.088,2013,11.477678733083128,Medium,7d7a64e9c791621d635218e068f7ce92,,4.135166556742356,7.15882728530382,0.052916125918728,,
90,90,3626.088,2013,11.477678733083128,Medium,7d7a64e9c791621d635218e068f7ce92,,4.135166556742356,7.15882728530382,0.052916125918728,,
91,91,3626.088,2013,11.477678733083128,Medium,7d7a64e9c791621d635218e068f7ce92,,4.135166556742356,7.15882728530382,0.052916125918728,,
92,92,3626.088,2013,11.477678733083128,Medium,f198212ab01a1654a5a09bf67f5dc6c2,,4.135166556742356,7.15882728530382,0.052916125918728,,
93,93,3626.088,2013,11.477678733083128,Medium,f198212ab01a1654a5a09bf67f5dc6c2,,4.135166556742356,7.15882728530382,0.052916125918728,,
94,94,3626.088,2013,11.477678733083128,Medium,f198212ab01a1654a5a09bf67f5dc6c2,,4.135166556742356,7.15882728530382,0.052916125918728,,
95,95,3626.088,2013,11.477678733083128,Medium,f198212ab01a1654a5a09bf67f5dc6c2,,4.135166556742356,7.15882728530382,0.052916125918728,,
96,96,3626.088,2014,11.463524274162035,Medium,292cfc970d51fd242c48a35dda0a50d9,,4.151039905898646,7.1086519114688125,0.05918767141178,,
97,97,3626.088,2014,11.463524274162035,Medium,292cfc970d51fd242c48a35dda0a50d9,,4.151039905898646,7.1086519114688125,0.05918767141178,,
98,98,3626.088,2014,11.463524274162035,Medium,292cfc970d51fd242c48a35dda0a50d9,,4.151039905898646,7.1086519114688125,0.05918767141178,,
99,99,3626.088,2014,11.463524274162035,Medium,292cfc970d51fd242c48a35dda0a50d9,,4.151039905898646,7.1086519114688125,0.05918767141178,,
100,100,3626.088,2014,11.463524274162035,Medium,7172b8b22848b802df750b3d3db70fa5,,4.151039905898646,7.1086519114688125,0.05918767141178,,
101,101,3626.088,2014,11.463524274162035,Medium,7172b8b22848b802df750b3d3db70fa5,,4.151039905898646,7.1086519114688125,0.05918767141178,,
102,102,3626.088,2014,11.463524274162035,Medium,7172b8b22848b802df750b3d3db70fa5,,4.151039905898646,7.1086519114688125,0.05918767141178,,
103,103,3626.088,2014,11.463524274162035,Medium,7172b8b22848b802df750b3d3db70fa5,,4.151039905898646,7.1086519114688125,0.05918767141178,,
104,104,3626.088,2015,11.118310530260219,Medium,9c9e4cb74f169cfccbfc2d50488994b9,,4.139955073474153,6.8669983586376695,0.064241238793806,,
105,105,3626.088,2015,11.118310530260219,Medium,9c9e4cb74f169cfccbfc2d50488994b9,,4.139955073474153,6.8669983586376695,0.064241238793806,,
106,106,3626.088,2015,11.118310530260219,Medium,9c9e4cb74f169cfccbfc2d50488994b9,,4.139955073474153,6.8669983586376695,0.064241238793806,,
107,107,3626.088,2015,11.118310530260219,Medium,9c9e4cb74f169cfccbfc2d50488994b9,,4.139955073474153,6.8669983586376695,0.064241238793806,,
108,108,3626.088,2015,11.118310530260219,Medium,0779d4c8192701edceae1b0d6630332e,,4.139955073474153,6.8669983586376695,0.064241238793806,,
109,109,3626.088,2015,11.118310530260219,Medium,0779d4c8192701edceae1b0d6630332e,,4.139955073474153,6.8669983586376695,0.064241238793806,,
110,110,3626.088,2015,11.118310530260219,Medium,0779d4c8192701edceae1b0d6630332e,,4.139955073474153,6.8669983586376695,0.064241238793806,,
111,111,3626.088,2015,11.118310530260219,Medium,0779d4c8192701edceae1b0d6630332e,,4.139955073474153,6.8669983586376695,0.064241238793806,,
112,112,3626.088,2016,,,2aa53eeba86348875d88ac673e293ffa,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
113,113,3626.088,2016,,,2aa53eeba86348875d88ac673e293ffa,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
114,114,3626.088,2016,,,2aa53eeba86348875d88ac673e293ffa,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
115,115,3626.088,2016,,,2aa53eeba86348875d88ac673e293ffa,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
116,116,3626.088,2016,,,d6a13b3badf347f65468623cc307ed16,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
117,117,3626.088,2016,,,d6a13b3badf347f65468623cc307ed16,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
118,118,3626.088,2016,,,d6a13b3badf347f65468623cc307ed16,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
119,119,3626.088,2016,,,d6a13b3badf347f65468623cc307ed16,,3.9889840465642745,6.696173753204663,0.0641596952917292,,
120,120,3626.088,2017,,,c11c17ce7e15a02d0aa344b9ac13832f,,4.00369019395397,6.796836453344943,0.0676804149295215,,
121,121,3626.088,2017,,,c11c17ce7e15a02d0aa344b9ac13832f,,4.00369019395397,6.796836453344943,0.0676804149295215,,
122,122,3626.088,2017,,,c11c17ce7e15a02d0aa344b9ac13832f,,4.00369019395397,6.796836453344943,0.0676804149295215,,
123,123,3626.088,2017,,,c11c17ce7e15a02d0aa344b9ac13832f,,4.00369019395397,6.796836453344943,0.0676804149295215,,
124,124,3626.088,2017,,,2b473ee7c07923ecfaf66c66d066699c,,4.00369019395397,6.796836453344943,0.0676804149295215,,
125,125,3626.088,2017,,,2b473ee7c07923ecfaf66c66d066699c,,4.00369019395397,6.796836453344943,0.0676804149295215,,
126,126,3626.088,2017,,,2b473ee7c07923ecfaf66c66d066699c,,4.00369019395397,6.796836453344943,0.0676804149295215,,
127,127,3626.088,2017,,,2b473ee7c07923ecfaf66c66d066699c,,4.00369019395397,6.796836453344943,0.0676804149295215,,
128,128,3626.088,2018,,,07e6b8896018295ba2d23f44947c4924,,4.032469158504013,6.750499975610945,0.0602795592002165,,
129,129,3626.088,2018,,,07e6b8896018295ba2d23f44947c4924,,4.032469158504013,6.750499975610945,0.0602795592002165,,
130,130,3626.088,2018,,,07e6b8896018295ba2d23f44947c4924,,4.032469158504013,6.750499975610945,0.0602795592002165,,
131,131,3626.088,2018,,,07e6b8896018295ba2d23f44947c4924,,4.032469158504013,6.750499975610945,0.0602795592002165,,
132,132,3626.088,2018,,,100708096c8c1fd60b66a31771c65612,,4.032469158504013,6.750499975610945,0.0602795592002165,,
133,133,3626.088,2018,,,100708096c8c1fd60b66a31771c65612,,4.032469158504013,6.750499975610945,0.0602795592002165,,
134,134,3626.088,2018,,,100708096c8c1fd60b66a31771c65612,,4.032469158504013,6.750499975610945,0.0602795592002165,,
135,135,3626.088,2018,,,100708096c8c1fd60b66a31771c65612,,4.032469158504013,6.750499975610945,0.0602795592002165,,
136,136,3626.088,2019,,,e697ebc4357029eaea97c82518fba007,,4.007333185232471,8.939046469523234,0.0540078052981082,,
137,137,3626.088,2019,,,e697ebc4357029eaea97c82518fba007,,4.007333185232471,8.939046469523234,0.0540078052981082,,
138,138,3626.088,2019,,,e697ebc4357029eaea97c82518fba007,,4.007333185232471,8.939046469523234,0.0540078052981082,,
139,139,3626.088,2019,,,e697ebc4357029eaea97c82518fba007,,4.007333185232471,8.939046469523234,0.0540078052981082,,
140,140,3626.088,2019,,,0a75a0c651fed962da6c17dedffafa3d,,4.007333185232471,8.939046469523234,0.0540078052981082,,
141,141,3626.088,2019,,,0a75a0c651fed962da6c17dedffafa3d,,4.007333185232471,8.939046469523234,0.0540078052981082,,
142,142,3626.088,2019,,,0a75a0c651fed962da6c17dedffafa3d,,4.007333185232471,8.939046469523234,0.0540078052981082,,
143,143,3626.088,2019,,,0a75a0c651fed962da6c17dedffafa3d,,4.007333185232471,8.939046469523234,0.0540078052981082,,
144,144,6346.974,2012,10.12056443074619,Medium,89224ef7536b3d18bfe3039bc3370dac,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
145,145,6346.974,2012,10.12056443074619,Medium,89224ef7536b3d18bfe3039bc3370dac,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
146,146,6346.974,2012,10.12056443074619,Medium,89224ef7536b3d18bfe3039bc3370dac,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
147,147,6346.974,2012,10.12056443074619,Medium,89224ef7536b3d18bfe3039bc3370dac,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
148,148,6346.974,2012,10.12056443074619,Medium,cd949189ff1f60b302b741bebf237ecf,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
149,149,6346.974,2012,10.12056443074619,Medium,cd949189ff1f60b302b741bebf237ecf,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
150,150,6346.974,2012,10.12056443074619,Medium,cd949189ff1f60b302b741bebf237ecf,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
151,151,6346.974,2012,10.12056443074619,Medium,cd949189ff1f60b302b741bebf237ecf,,2.0692649352282753,8.138838639652677,0.0101841863042983,,
152,152,6346.974,2013,10.331652668176936,Medium,169ab74ef205baa04605ac4563347423,,2.147333807722754,7.670368725011106,0.0090775563184232,,
153,153,6346.974,2013,10.331652668176936,Medium,169ab74ef205baa04605ac4563347423,,2.147333807722754,7.670368725011106,0.0090775563184232,,
154,154,6346.974,2013,10.331652668176936,Medium,169ab74ef205baa04605ac4563347423,,2.147333807722754,7.670368725011106,0.0090775563184232,,
155,155,6346.974,2013,10.331652668176936,Medium,169ab74ef205baa04605ac4563347423,,2.147333807722754,7.670368725011106,0.0090775563184232,,
156,156,6346.974,2013,10.331652668176936,Medium,883fa4b4f7e0cbb4ec08b4089ad21ed3,,2.147333807722754,7.670368725011106,0.0090775563184232,,
157,157,6346.974,2013,10.331652668176936,Medium,883fa4b4f7e0cbb4ec08b4089ad21ed3,,2.147333807722754,7.670368725011106,0.0090775563184232,,
158,158,6346.974,2013,10.331652668176936,Medium,883fa4b4f7e0cbb4ec08b4089ad21ed3,,2.147333807722754,7.670368725011106,0.0090775563184232,,
159,159,6346.974,2013,10.331652668176936,Medium,883fa4b4f7e0cbb4ec08b4089ad21ed3,,2.147333807722754,7.670368725011106,0.0090775563184232,,
160,160,6346.974,2014,10.204664351449104,Medium,2579aa73a57c7bd0ea2140edf9d8e486,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
161,161,6346.974,2014,10.204664351449104,Medium,2579aa73a57c7bd0ea2140edf9d8e486,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
162,162,6346.974,2014,10.204664351449104,Medium,2579aa73a57c7bd0ea2140edf9d8e486,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
163,163,6346.974,2014,10.204664351449104,Medium,2579aa73a57c7bd0ea2140edf9d8e486,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
164,164,6346.974,2014,10.204664351449104,Medium,23e7eb8780ce0aea9b688be1172a71e0,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
165,165,6346.974,2014,10.204664351449104,Medium,23e7eb8780ce0aea9b688be1172a71e0,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
166,166,6346.974,2014,10.204664351449104,Medium,23e7eb8780ce0aea9b688be1172a71e0,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
167,167,6346.974,2014,10.204664351449104,Medium,23e7eb8780ce0aea9b688be1172a71e0,,2.1933281070570962,7.204656402553511,0.0077959326895204,,
